state_fips,weight,income,urban
1,5125.3,"$32,000",1
1,4065.6,"$44,800",1
1,7043.5,"$21,000",1
1,7037.8,"$66,100",0
1,3643.6,"$47,600",1
1,6869.1,"$33,900",0
1,7684.9,"$16,800",0
1,5319.2,"$71,200",1
1,4543.7,"$47,900",0
1,4148.2,"$39,500",1
1,6113.6,"$26,600",1
1,5074.3,"$77,300",1
1,3558.2,"$34,400",1
1,4012.7,"$28,600",1
1,3563.4,"$31,900",0
1,4788.4,"$32,000",1
1,5442.9,"$26,500",1
1,4183.2,"$70,300",1
1,7469.2,"$68,400",0
1,5163.8,"$48,000",1
1,3229.6,"$24,100",1
1,4021.6,"$25,400",1
1,5277.8,"$58,300",1
1,3667.2,"$22,700",0
1,3021.7,"$34,200",1
1,5545.3,"$30,500",0
1,3599.1,"$34,000",1
1,7323.1,"$54,800",1
1,9268.7,"$43,100",0
1,4846.3,"$21,100",1
1,4697.1,"$19,100",0
1,5570.2,"$49,600",0
1,3700.9,"$24,800",0
1,4462.2,"$32,800",1
1,3417.3,"$28,300",1
1,4064.2,"$43,800",0
1,3446.6,"$32,900",0
1,6368.6,"$18,600",0
1,5316.9,"$27,800",1
1,5364.1,"$25,600",1
1,5175.8,"$36,700",0
1,3891.4,"$36,200",0
1,6449.8,"$57,100",1
1,4838.0,"$60,800",0
1,4627.5,"$23,900",1
1,5522.4,"$52,900",1
1,4065.4,"$22,800",0
1,4837.9,"$74,200",1
1,5111.2,"$26,200",0
1,6219.2,"$40,500",1
1,3766.2,"$83,200",1
1,5902.4,"$64,200",0
1,6053.2,"$44,600",1
1,3329.6,"$28,100",1
1,5914.1,"$26,300",1
1,6002.3,"$33,400",0
1,5295.9,"$34,600",1
1,3593.2,"$16,000",1
1,3081.3,"$48,500",0
1,4195.3,"$15,400",0
1,6056.0,"$38,800",1
1,4917.0,"$29,200",1
1,3306.3,"$64,100",1
1,4085.3,"$24,600",1
1,4943.2,"$48,400",0
1,3636.9,"$31,000",0
1,5543.8,"$29,200",1
1,4602.5,"$26,100",0
1,8473.6,"$17,000",1
1,4142.3,"$39,700",0
1,3634.7,"$38,600",0
1,7572.6,"$60,400",0
1,4909.0,"$35,200",1
1,5725.5,"$42,000",1
1,7883.4,"$66,600",1
1,3386.7,"$40,600",0
1,6227.9,"$41,800",1
1,4708.0,"$28,200",1
1,4140.4,"$33,900",0
1,4209.0,"$24,100",1
1,3724.5,"$30,000",1
1,6502.0,"$39,000",0
1,6799.9,"$32,900",0
1,5978.2,"$44,700",0
1,4355.0,"$37,000",0
1,2564.9,"$79,800",0
1,4498.1,"$46,300",1
1,3329.5,"$29,200",1
1,8026.1,"$31,400",1
1,4681.4,"$32,300",0
1,9367.1,"$30,100",0
1,5779.4,"$18,400",0
1,4608.5,"$63,800",0
1,3878.6,"$43,900",1
1,3772.0,"$17,700",0
1,5665.4,"$92,900",1
1,6882.6,"$60,300",0
