state_fips,weight,income,urban
1,2320.5,"$24,400",0
1,5754.0,"$29,800",1
1,7283.8,"$25,400",0
1,3015.3,"$20,300",0
1,4563.3,"$20,600",1
1,3463.1,"$26,500",0
1,4810.4,"$12,700",1
1,7243.1,"$31,700",1
1,5306.5,"$32,500",0
1,3448.7,"$41,300",1
1,3873.9,"$22,200",1
1,5272.1,"$27,900",1
1,5347.3,"$15,700",1
1,3215.8,"$17,600",1
1,4833.7,"$35,100",0
1,2599.2,"$32,400",0
1,2466.2,"$18,800",1
1,4260.4,"$19,200",1
1,4824.5,"$18,700",1
1,5584.5,"$27,700",0
1,2923.5,"$31,100",0
1,3125.8,"$19,700",0
1,4409.1,"$37,900",0
1,5587.2,"$18,400",0
1,2611.8,"$31,300",1
1,8208.4,"$43,100",0
1,6794.4,"$26,100",1
1,6967.3,"$32,600",1
1,3360.0,"$30,300",1
1,2455.4,"$12,700",1
1,3558.3,"$17,500",1
1,5850.4,"$29,500",0
1,5093.5,"$15,800",0
1,5394.6,"$26,300",0
1,3242.4,"$27,600",0
1,5175.4,"$13,500",0
1,6040.9,"$15,800",0
1,4059.2,"$21,400",0
1,5208.6,"$29,800",0
1,2922.1,"$23,300",1
1,4639.1,"$26,000",0
1,3863.2,"$31,900",0
1,4641.4,"$27,700",1
1,4451.0,"$24,000",0
1,5088.8,"$24,200",1
1,3906.4,"$21,400",0
1,3016.4,"$44,500",0
1,4472.8,"$29,900",1
1,3932.1,"$37,100",0
1,4881.5,"$31,000",0
1,3291.2,"$16,300",0
1,4469.0,"$17,100",0
1,3935.0,"$16,200",0
1,4132.0,"$40,800",0
1,3864.4,"$56,100",0
1,4784.8,"$14,500",0
1,6568.0,"$38,600",0
1,4613.2,"$44,900",0
1,3361.3,"$18,600",1
1,6398.3,"$33,700",0
1,4049.4,"$16,300",1
1,4657.0,"$17,300",1
1,6561.4,"$27,300",0
1,5150.6,"$67,400",1
1,3981.2,"$15,900",0
1,6102.2,"$23,000",1
1,3858.9,"$38,800",0
1,5342.8,"$23,600",1
1,6529.2,"$22,400",1
1,3453.3,"$14,000",1
1,4279.3,"$25,200",0
1,4379.0,"$48,500",0
1,4272.1,"$22,400",0
1,3548.6,"$46,600",1
1,3013.8,"$20,900",0
1,5179.0,"$21,400",0
1,3601.4,"$16,500",1
1,7049.7,"$25,800",0
1,4042.3,"$44,100",1
1,4810.5,"$18,600",0
1,3251.3,"$19,700",1
1,2589.9,"$18,300",0
1,4555.5,"$42,600",1
1,3612.1,"$23,000",1
1,4177.9,"$50,200",1
1,5073.1,"$33,800",0
1,5451.8,"$25,800",0
1,5301.7,"$20,700",0
1,5644.9,"$25,000",0
1,3056.7,"$28,700",0
1,7686.3,"$18,900",0
1,3522.8,"$32,500",0
1,2531.7,"$71,100",1
1,7115.0,"$22,900",0
1,3633.2,"$26,400",1
1,2802.9,"$27,100",1
1,8034.6,"$10,800",1
1,4559.4,"$15,800",1
1,9172.8,"$39,400",1
1,5867.0,"$22,500",1
1,4193.8,"$11,500",1
1,4260.9,"$26,500",0
1,11067.7,"$21,700",1
1,5273.2,"$47,400",1
1,5069.7,"$58,700",1
1,3869.8,"$23,500",1
1,5086.3,"$38,200",1
1,4880.8,"$32,300",1
1,5553.3,"$19,400",1
1,5442.3,"$17,900",0
1,4239.7,"$21,100",1
1,4068.4,"$26,600",1
1,6067.1,"$33,000",0
1,3898.9,"$19,700",0
1,3681.8,"$29,000",0
1,6469.6,"$49,700",1
1,3789.8,"$36,900",1
1,2155.7,"$15,600",0
1,4641.2,"$30,600",1
1,2364.4,"$26,000",0
1,4254.9,"$39,700",0
1,6431.0,"$33,000",1
1,3516.7,"$25,600",0
1,4651.9,"$26,600",1
1,7464.1,"$28,700",0
1,5012.8,"$21,200",1
1,6745.5,"$42,100",0
1,4086.7,"$19,600",0
1,6462.5,"$39,200",0
1,2937.6,"$16,300",0
1,5090.5,"$28,900",0
1,2529.6,"$21,700",0
1,4051.9,"$29,600",0
1,3268.8,"$19,400",1
1,5632.8,"$47,800",1
1,4775.0,"$22,000",1
1,3518.7,"$12,300",1
1,2557.1,"$40,600",1
1,4547.2,"$21,900",0
1,2234.0,"$42,300",1
1,3602.9,"$15,000",0
1,4722.3,"$16,600",0
1,6687.2,"$18,300",1
1,3297.6,"$42,900",0
1,3015.9,"$33,600",1
1,5640.2,"$23,700",1
1,4128.8,"$53,100",1
1,3520.1,"$43,800",0
1,6063.6,"$18,800",1
1,3467.1,"$22,600",1
1,6104.5,"$29,900",1
1,6042.4,"$46,200",1
1,4656.0,"$42,800",0
1,6026.4,"$17,100",1
1,3042.2,"$15,400",0
1,6366.9,"$15,300",0
1,4055.0,"$10,600",0
1,5766.3,"$25,700",1
1,3543.6,"$37,200",0
1,5730.8,"$28,900",1
1,3998.8,"$27,400",1
1,4169.0,"$28,000",0
1,4698.1,"$33,300",1
1,2135.3,"$39,000",1
1,3226.7,"$33,700",1
1,4229.8,"$17,500",0
1,4818.7,"$23,100",0
1,4633.6,"$17,900",1
1,4514.0,"$20,100",0
1,2472.8,"$27,200",1
1,10376.0,"$30,700",1
1,3097.9,"$20,800",1
1,3917.3,"$36,300",1
1,3949.0,"$17,800",0
1,5401.6,"$44,300",1
1,2743.9,"$29,600",1
1,3553.2,"$17,300",1
1,7494.5,"$103,800",1
1,2083.4,"$19,200",1
1,4060.4,"$38,500",1
1,4163.2,"$24,300",0
1,6160.9,"$20,600",1
1,4086.0,"$40,500",0
1,4638.9,"$21,000",0
1,4502.3,"$19,100",1
1,4464.9,"$31,700",0
1,5067.0,"$32,700",1
1,4650.5,"$21,300",1
1,4160.2,"$17,400",0
1,3248.7,"$67,600",1
1,4346.1,"$31,000",1
1,4087.5,"$24,200",1
1,2335.0,"$13,800",0
1,4849.4,"$14,400",0
1,8613.5,"$28,100",1
1,4200.7,"$16,800",1
1,5061.8,"$23,000",1
1,5439.5,"$22,400",1
1,3951.1,"$38,000",0
1,4335.0,"$42,800",0
2,4246.9,"$26,500",1
2,4167.3,"$69,700",0
2,4797.8,"$19,500",0
2,6550.2,"$32,700",1
2,5021.2,"$34,400",0
2,7630.0,"$51,300",1
2,8207.0,"$49,400",0
2,4141.1,"$42,500",0
2,6639.8,"$20,300",0
2,8922.3,"$35,100",0
2,15048.0,"$38,300",0
2,3877.3,"$22,800",0
2,7988.2,"$30,400",0
2,7447.9,"$31,600",0
2,7152.7,"$50,300",0
2,5331.2,"$37,600",1
2,4259.9,"$15,500",0
2,7510.7,"$31,500",0
2,6034.4,"$24,400",1
2,7266.7,"$32,300",1
2,3507.8,"$39,300",0
2,6460.1,"$35,300",1
2,8615.1,"$26,800",1
2,7957.9,"$33,000",0
2,8947.1,"$31,000",0
2,8388.3,"$61,500",0
2,8994.3,"$39,700",0
2,6547.1,"$33,500",0
2,4484.6,"$47,600",0
