state_fips,weight,income,urban
1,3031.5,"$35,100",1
1,5342.3,"$41,100",0
1,5519.9,"$25,100",0
1,6394.4,"$28,200",0
1,4534.6,"$16,000",1
1,4481.8,"$37,200",0
1,3363.5,"$42,100",1
1,4690.2,"$16,500",0
1,4800.1,"$33,400",0
1,4540.1,"$50,300",1
1,3803.0,"$40,300",1
1,6383.8,"$60,800",0
1,2831.4,"$72,900",1
1,4252.5,"$52,300",0
1,3438.1,"$30,900",1
1,7840.3,"$28,900",0
1,5580.4,"$39,400",1
1,4360.7,"$41,100",1
1,4467.6,"$39,600",1
1,3486.1,"$40,300",1
1,4036.4,"$70,600",0
1,5862.0,"$33,300",1
1,5326.5,"$10,600",1
1,2330.2,"$66,100",0
1,6283.7,"$56,600",0
1,4595.5,"$25,000",0
1,3172.6,"$19,700",0
1,4593.9,"$36,400",0
1,4040.1,"$47,500",1
1,3293.9,"$22,500",1
1,3480.4,"$19,500",0
1,2079.3,"$47,000",1
1,3094.7,"$32,800",0
1,3740.8,"$45,800",0
1,4293.7,"$20,000",0
1,3713.2,"$46,400",1
1,2966.3,"$33,200",1
1,5990.3,"$26,500",0
1,2638.1,"$36,200",0
1,4151.2,"$17,800",0
1,6110.4,"$24,500",0
1,5167.9,"$19,400",1
1,5255.4,"$49,200",1
1,2692.7,"$31,200",1
1,3366.2,"$42,700",0
1,3002.5,"$38,300",1
1,8013.3,"$46,700",1
1,5079.5,"$28,700",1
1,6005.5,"$53,700",0
1,4198.9,"$20,700",1
1,3520.0,"$27,100",1
1,4978.1,"$23,800",0
1,2897.8,"$26,800",0
1,5986.0,"$15,600",0
1,6147.8,"$22,000",0
1,5079.8,"$25,900",1
1,3851.7,"$21,300",1
1,8375.0,"$19,800",0
1,5144.1,"$34,800",0
1,5080.1,"$32,400",0
1,5182.1,"$28,400",1
1,3740.0,"$27,300",0
1,3541.4,"$27,700",1
1,4726.9,"$57,100",1
1,5734.4,"$32,100",1
1,5024.4,"$18,800",1
1,5519.4,"$26,500",1
1,5036.9,"$28,500",0
1,6565.7,"$62,100",0
1,3378.6,"$30,100",0
1,4189.0,"$26,700",0
1,2951.6,"$24,000",1
1,7021.9,"$29,500",1
1,5060.6,"$31,800",0
1,6187.1,"$30,300",0
1,4197.5,"$35,600",0
1,4002.4,"$25,700",0
1,4611.9,"$29,200",0
1,5246.8,"$24,600",0
1,5465.0,"$40,100",1
1,5182.6,"$56,400",0
1,2002.9,"$26,700",1
1,5567.1,"$21,400",1
1,4667.8,"$37,700",1
1,3816.1,"$27,400",0
1,5363.0,"$49,000",1
1,5996.2,"$46,900",0
1,3517.2,"$19,800",0
1,3405.2,"$71,400",1
1,6592.9,"$26,900",1
1,5010.3,"$59,000",0
1,3969.0,"$42,400",0
1,3082.4,"$52,900",1
1,4945.9,"$30,200",1
1,3433.7,"$32,600",1
1,5985.7,"$30,000",1
1,4500.6,"$29,400",1
1,9819.4,"$27,200",0
