state_fips,weight,income,urban
1,7495.5,"$37,500",0
1,7787.7,"$24,400",1
1,7159.9,"$31,200",0
1,5113.4,"$37,600",0
1,5810.4,"$24,200",1
1,3872.0,"$48,200",0
1,6606.3,"$20,500",0
1,4648.9,"$28,400",1
1,4934.0,"$66,700",1
1,4005.3,"$34,000",1
1,4314.6,"$23,100",0
1,5677.3,"$43,600",1
1,6429.8,"$38,600",1
1,4044.0,"$56,700",0
1,10279.4,"$22,600",1
1,4828.8,"$28,700",1
1,4767.3,"$49,100",0
1,4990.6,"$37,900",0
1,2699.4,"$57,600",1
1,3203.6,"$38,800",1
1,5310.6,"$30,400",1
1,3828.4,"$33,400",1
1,4612.4,"$23,600",1
1,3598.0,"$46,700",0
1,4216.5,"$32,900",1
1,3498.7,"$41,100",1
1,7270.4,"$41,100",1
1,6337.1,"$75,200",1
1,4614.3,"$30,400",0
1,5108.7,"$34,100",0
1,5099.9,"$43,600",1
1,4162.3,"$20,200",1
1,5657.6,"$17,800",1
1,7152.1,"$46,300",1
1,4807.8,"$15,700",1
1,5674.2,"$23,600",1
1,6076.4,"$51,800",1
1,3966.4,"$28,500",1
1,5447.3,"$32,400",1
1,3393.3,"$43,000",0
1,3020.0,"$27,500",0
1,4389.9,"$23,500",1
1,5111.8,"$18,600",0
1,6443.8,"$28,700",0
1,3660.1,"$27,000",0
1,5279.1,"$45,600",1
1,4145.7,"$25,100",1
1,3444.7,"$31,500",1
1,4621.6,"$36,400",0
1,5492.8,"$45,100",1
1,4647.1,"$112,100",1
1,5759.2,"$47,300",1
1,3265.3,"$69,400",1
1,4047.6,"$28,500",1
1,6142.4,"$42,500",0
1,5478.5,"$31,500",1
1,7134.9,"$26,900",0
1,4325.5,"$31,000",1
1,5872.9,"$42,000",0
1,6129.6,"$64,000",0
1,4215.1,"$45,900",1
1,2684.6,"$37,100",1
1,4690.9,"$28,100",1
1,8444.8,"$37,400",1
1,4921.6,"$51,800",1
1,4959.7,"$80,400",0
