state_fips,weight,income,urban
1,7418.2,"$39,500",1
1,2666.1,"$65,000",0
1,6102.9,"$59,000",0
1,5868.3,"$89,800",0
1,5224.7,"$52,500",1
1,3107.7,"$40,100",1
1,4296.1,"$60,100",1
1,4368.1,"$40,900",0
1,4387.6,"$25,800",1
1,4280.1,"$42,400",1
1,5253.4,"$40,900",0
1,2416.6,"$47,300",0
1,8365.6,"$49,500",1
1,5024.8,"$44,400",1
1,5883.6,"$46,100",1
1,4898.7,"$18,100",0
1,6874.5,"$29,900",0
1,2990.1,"$53,800",1
1,4822.3,"$43,100",1
1,9771.1,"$30,700",1
1,4750.8,"$69,500",0
1,8929.4,"$69,900",0
1,3235.5,"$37,700",0
1,3425.8,"$39,500",1
1,4255.9,"$29,300",1
1,2612.8,"$19,200",0
1,2467.2,"$20,900",1
1,4920.9,"$40,500",1
1,5769.0,"$22,500",0
1,6948.6,"$30,500",0
1,7167.1,"$130,700",1
1,4934.9,"$33,400",0
1,2279.0,"$40,100",1
1,4580.0,"$49,900",1
1,3665.7,"$43,300",0
1,7453.9,"$29,300",1
1,2828.9,"$20,700",1
1,4914.4,"$62,400",0
1,3789.0,"$26,400",0
1,7270.7,"$51,000",0
1,4510.8,"$34,800",1
1,3847.7,"$38,100",1
1,4401.4,"$26,200",0
1,4192.2,"$65,600",1
1,6641.0,"$28,800",1
1,3782.0,"$79,900",0
1,4952.8,"$47,200",1
1,3986.0,"$28,500",0
1,3521.2,"$40,000",1
1,3986.5,"$33,000",1
1,3249.5,"$25,100",0
1,4128.9,"$49,000",1
1,4527.3,"$38,300",1
1,3940.1,"$26,200",0
1,4226.5,"$41,900",1
1,6884.8,"$35,000",1
1,7626.1,"$72,700",0
1,8212.1,"$23,200",1
1,3620.1,"$26,500",1
1,4664.9,"$49,600",1
1,3577.4,"$27,100",0
1,6640.1,"$38,700",1
1,7393.4,"$28,600",0
1,4246.3,"$39,300",1
1,4807.8,"$24,400",0
1,5051.0,"$36,300",0
1,4710.5,"$43,300",1
1,4744.0,"$26,300",0
1,2626.5,"$34,700",1
1,4698.8,"$43,200",1
1,5182.7,"$43,400",0
1,7626.2,"$23,400",0
1,5047.4,"$45,900",1
1,4465.2,"$28,000",1
1,4841.4,"$49,600",0
1,3796.7,"$30,900",0
1,5048.1,"$41,500",1
1,4247.3,"$22,600",1
1,10121.8,"$26,800",0
1,3931.4,"$22,300",0
1,5063.6,"$53,600",1
1,3892.2,"$72,800",1
1,3419.6,"$31,300",1
1,4361.5,"$18,500",1
1,6172.8,"$17,000",1
1,3461.7,"$38,600",1
1,5649.1,"$15,900",1
1,5148.8,"$36,600",0
1,4338.7,"$32,000",0
1,4293.0,"$69,500",1
1,5105.6,"$51,000",0
1,5326.0,"$39,300",1
1,5548.2,"$83,500",1
1,6070.9,"$39,800",1
1,3997.2,"$32,700",1
1,4463.0,"$27,600",1
1,4055.9,"$19,800",0
1,11119.9,"$27,200",0
1,4739.1,"$36,700",0
1,8138.0,"$34,100",0
1,4088.9,"$59,200",1
1,2749.9,"$33,000",1
1,6720.3,"$36,200",1
1,2042.6,"$42,000",0
1,6631.9,"$100,500",1
1,5341.2,"$45,500",1
1,8436.4,"$36,200",1
1,5199.6,"$105,600",1
1,2765.9,"$43,300",1
1,3678.8,"$80,700",0
1,5171.3,"$29,000",1
1,3401.4,"$51,800",0
1,5330.2,"$79,300",0
1,5755.6,"$23,100",0
1,4437.9,"$45,700",1
1,5296.3,"$34,300",1
1,7929.2,"$53,500",1
1,3345.0,"$57,100",1
1,4598.3,"$16,000",0
1,9469.6,"$34,300",0
1,3721.8,"$54,200",1
1,4513.1,"$44,800",1
1,5730.2,"$34,700",0
1,3886.9,"$35,800",1
1,6590.3,"$59,900",0
1,5769.7,"$39,200",0
1,4797.5,"$100,500",1
1,4322.9,"$46,600",1
1,3035.4,"$46,500",1
1,6048.7,"$36,200",0
1,4623.2,"$43,800",1
1,5492.7,"$49,100",1
1,4952.6,"$25,900",1
1,6370.1,"$38,500",0
1,5396.6,"$105,700",0
1,10985.3,"$59,600",1
1,6302.6,"$36,300",1
1,2910.2,"$11,200",1
1,4265.1,"$57,900",0
1,2867.3,"$26,400",1
1,2715.6,"$19,200",1
1,4256.8,"$76,700",0
1,4292.3,"$27,100",0
1,5082.2,"$54,600",1
1,4980.7,"$21,300",1
1,5331.0,"$43,300",0
1,4305.1,"$66,200",1
1,5291.9,"$45,700",0
1,4743.2,"$19,500",0
1,4435.8,"$73,900",1
1,5042.4,"$46,200",0
1,2573.8,"$19,900",1
1,9097.1,"$54,100",1
1,4520.7,"$44,700",1
1,5694.7,"$32,000",0
1,6496.9,"$26,000",0
1,4274.2,"$21,400",0
1,5693.4,"$49,500",1
1,6005.4,"$37,200",0
1,3840.2,"$74,800",1
1,8764.9,"$33,800",1
1,7106.8,"$23,300",0
1,5888.6,"$51,700",1
1,5462.3,"$51,000",1
1,6821.7,"$36,300",1
1,3637.4,"$44,200",0
1,3924.3,"$26,100",1
1,4916.3,"$61,700",0
1,6144.1,"$39,800",1
1,5200.5,"$65,600",1
1,6606.6,"$35,400",0
1,7248.5,"$28,900",0
1,5493.1,"$49,600",1
1,3960.0,"$31,400",0
1,4074.1,"$32,900",1
1,5942.1,"$29,200",1
1,4758.7,"$73,700",1
1,8824.2,"$29,300",1
1,4821.5,"$22,100",1
1,5980.6,"$37,400",0
1,4740.3,"$27,200",0
1,5199.8,"$32,000",0
1,4096.6,"$28,400",1
1,5965.4,"$30,200",1
1,5766.2,"$50,100",1
1,4245.7,"$47,200",0
1,6263.1,"$17,200",1
1,6157.5,"$52,900",1
1,5114.3,"$32,500",0
1,2931.7,"$23,300",0
1,8065.5,"$37,300",0
1,5293.6,"$22,100",0
1,5957.5,"$29,800",0
1,3996.0,"$55,900",1
1,5547.7,"$29,800",0
1,3477.2,"$43,500",0
1,3877.2,"$53,000",1
1,4499.8,"$59,900",1
1,5303.2,"$40,200",1
1,4896.6,"$42,000",0
2,5427.9,"$19,400",0
2,8665.4,"$59,000",1
2,4467.3,"$21,100",0
2,7480.7,"$32,200",1
2,9349.8,"$26,400",0
2,7359.9,"$67,000",0
2,6170.4,"$34,000",1
2,4024.1,"$53,500",1
2,8707.2,"$40,200",0
2,5214.9,"$22,700",0
2,7395.5,"$67,000",0
2,6717.1,"$48,100",1
2,5709.7,"$30,100",0
2,7288.6,"$53,100",1
2,6275.2,"$18,700",0
2,4759.2,"$26,600",0
2,4926.4,"$32,300",0
2,2235.1,"$31,800",1
2,8729.5,"$34,400",1
2,8299.9,"$45,900",0
