state_fips,weight,income,urban
1,6599.9,"$27,300",1
1,5041.7,"$51,700",1
1,3163.2,"$25,100",0
1,5480.5,"$28,100",1
1,5158.9,"$21,400",0
1,4013.2,"$42,200",0
1,7586.2,"$33,400",1
1,3454.2,"$71,400",0
1,5095.2,"$46,100",1
1,8230.5,"$50,800",1
1,4493.7,"$60,500",1
1,5827.9,"$24,300",0
1,4053.9,"$13,200",1
1,3653.3,"$64,100",1
1,4999.1,"$44,200",0
1,5507.6,"$30,700",0
1,4920.3,"$52,800",0
1,7937.1,"$34,900",1
1,3216.5,"$30,200",1
1,4537.2,"$33,400",0
1,3656.2,"$41,100",0
1,5768.3,"$35,000",0
1,5999.2,"$42,800",1
1,4159.9,"$35,700",0
1,4631.0,"$37,900",1
1,4740.6,"$31,700",1
1,5638.0,"$28,500",1
1,6664.3,"$50,900",1
1,6040.5,"$27,000",0
1,5537.8,"$28,800",0
1,4230.4,"$42,900",0
1,4479.8,"$31,700",0
1,5953.1,"$43,700",1
1,5032.9,"$34,400",1
1,7773.7,"$28,800",1
1,5313.9,"$36,300",1
1,4292.2,"$41,100",0
1,4925.1,"$80,500",0
1,4321.2,"$31,700",0
1,7940.5,"$55,500",1
1,2696.3,"$53,000",1
1,2144.4,"$47,000",0
1,7406.0,"$29,600",0
1,3239.5,"$42,400",0
1,4786.1,"$59,000",1
1,3931.5,"$57,700",0
1,5420.4,"$37,800",1
1,4447.5,"$59,100",1
1,4907.4,"$73,300",1
1,3443.8,"$39,100",1
1,6767.6,"$33,700",0
1,3533.9,"$24,600",1
1,2558.6,"$31,400",1
1,6194.8,"$28,700",0
1,8784.8,"$23,400",1
1,3467.3,"$34,200",1
1,4146.4,"$76,300",1
1,6699.7,"$21,000",1
1,4062.1,"$26,100",0
1,6034.1,"$33,100",1
1,3403.9,"$46,900",1
1,4611.3,"$39,300",1
1,3136.8,"$63,000",0
1,6735.8,"$47,400",1
1,2612.7,"$21,700",0
1,4557.9,"$46,000",0
1,5340.9,"$41,200",1
1,4225.1,"$39,100",1
1,8779.4,"$29,800",1
1,4664.0,"$56,900",1
1,3529.5,"$25,300",1
1,3781.6,"$42,000",0
1,6580.1,"$22,300",1
1,3967.1,"$39,000",0
1,4113.5,"$47,100",1
1,6423.5,"$30,800",0
1,4625.5,"$26,800",1
1,4506.8,"$45,700",0
1,3419.1,"$40,200",0
1,4090.2,"$32,000",1
1,4446.0,"$46,800",1
1,7681.7,"$37,700",0
1,2906.6,"$50,900",0
1,4307.0,"$21,600",1
1,6781.7,"$33,700",1
1,4076.0,"$42,400",1
1,5937.9,"$35,500",1
1,6824.3,"$51,500",0
1,3785.6,"$41,200",0
1,3729.6,"$57,900",1
1,7844.9,"$13,300",1
1,6436.2,"$77,700",1
1,5607.6,"$38,900",1
1,4449.9,"$45,100",0
1,7784.1,"$14,400",0
1,6690.2,"$40,500",0
1,4930.5,"$42,100",1
1,3678.4,"$46,700",0
1,6844.6,"$20,800",0
1,5474.3,"$22,700",0
1,4802.9,"$33,600",1
1,2347.2,"$32,100",1
1,4529.3,"$60,600",1
1,4569.6,"$33,300",0
1,4702.8,"$70,100",1
1,3804.4,"$40,200",1
1,3977.1,"$77,500",0
1,4269.2,"$17,300",1
1,6192.9,"$51,300",1
1,4708.6,"$46,700",0
1,4206.3,"$27,600",0
1,5032.9,"$33,200",1
1,7429.0,"$64,300",1
1,4916.3,"$28,300",0
1,7620.9,"$62,700",1
1,4086.8,"$30,600",0
1,6103.2,"$41,500",0
1,5946.7,"$25,300",1
1,3472.4,"$59,600",0
1,3710.6,"$65,700",0
1,3479.1,"$29,500",1
1,2555.0,"$43,000",1
1,4430.6,"$24,700",0
1,6080.5,"$92,400",0
1,3652.9,"$26,700",0
1,6433.8,"$28,300",0
1,4365.5,"$39,500",1
1,4855.9,"$56,000",1
1,5642.1,"$28,100",0
1,7828.7,"$22,300",1
1,5896.3,"$22,900",0
1,6067.4,"$48,500",1
1,4857.5,"$48,800",0
1,5578.3,"$24,500",0
1,4765.8,"$22,800",0
1,3534.8,"$52,300",0
1,7083.2,"$40,900",0
1,2509.9,"$23,400",1
1,3177.1,"$25,600",0
1,4327.1,"$55,200",1
1,3876.8,"$20,800",0
1,2801.7,"$62,000",1
1,4864.3,"$61,000",1
1,3480.6,"$68,900",0
1,3530.8,"$23,500",0
1,3679.9,"$30,400",0
1,4506.8,"$56,100",1
1,4761.8,"$27,500",1
1,6117.8,"$46,800",1
1,4340.0,"$45,500",1
1,3089.4,"$33,000",1
1,7816.1,"$32,800",0
1,2472.6,"$28,100",1
1,3993.1,"$41,300",0
1,6141.5,"$27,800",1
1,5186.2,"$39,700",1
1,4998.7,"$38,600",0
1,3772.8,"$37,500",0
1,6693.2,"$33,800",0
1,6800.8,"$30,600",0
1,3923.5,"$35,300",1
1,5546.7,"$41,600",0
1,5841.1,"$43,200",1
1,5106.3,"$46,800",0
1,7592.9,"$24,900",0
1,8749.9,"$37,800",1
1,4310.6,"$29,300",1
1,2510.9,"$40,900",1
1,8670.0,"$31,000",1
1,4802.1,"$71,000",0
1,3483.6,"$63,100",1
1,7582.9,"$53,700",0
1,8483.2,"$65,200",1
1,5660.2,"$60,200",1
1,5145.9,"$31,300",0
1,4993.0,"$33,100",1
1,3037.8,"$32,300",0
1,5971.8,"$52,800",0
1,4186.1,"$27,400",1
1,5405.6,"$36,800",0
1,4323.9,"$56,900",1
1,4542.8,"$63,900",1
1,3624.8,"$40,900",1
1,4262.6,"$29,400",1
1,3957.6,"$118,000",0
1,4332.1,"$71,900",1
1,2674.6,"$43,400",1
1,5252.2,"$29,900",0
1,5521.5,"$53,500",1
1,6668.4,"$45,400",0
1,5739.3,"$17,700",1
1,4047.4,"$34,300",1
1,5826.3,"$42,600",1
1,4425.7,"$16,800",1
1,5219.5,"$21,600",1
1,2600.7,"$28,900",1
1,7171.8,"$48,800",0
1,3572.3,"$15,100",0
1,3733.8,"$20,700",0
1,4987.1,"$46,300",1
2,5540.8,"$22,600",1
2,7076.6,"$15,200",0
2,5354.1,"$20,500",0
2,6783.0,"$25,700",0
2,8633.8,"$45,000",0
2,11912.8,"$32,200",0
2,10084.5,"$24,700",0
2,5505.3,"$43,000",0
2,6408.9,"$62,700",1
2,14111.8,"$72,200",1
2,5859.5,"$31,700",1
2,8088.2,"$73,900",0
2,6961.8,"$47,500",1
2,6548.5,"$62,200",0
2,7728.3,"$51,500",0
2,8011.4,"$39,500",0
2,7634.7,"$24,600",0
2,11782.9,"$31,200",0
2,8344.8,"$36,000",1
2,7349.7,"$35,400",0
2,7103.8,"$59,100",0
2,6071.1,"$41,100",0
2,8932.1,"$48,200",0
2,8774.7,"$43,200",0
2,6102.0,"$63,600",1
2,6418.3,"$43,600",1
2,5260.5,"$63,900",0
2,8474.7,"$26,200",0
2,6493.5,"$18,800",0
2,7923.1,"$31,300",0
2,8059.8,"$32,300",1
2,4021.7,"$29,600",1
2,8311.7,"$44,700",1
2,8693.3,"$41,900",1
2,7433.9,"$34,900",1
2,6160.5,"$37,200",0
2,6360.7,"$52,500",1
2,7716.4,"$58,500",0
2,4703.2,"$52,100",0
2,10229.3,"$47,500",0
2,7068.5,"$39,100",0
2,4925.6,"$35,700",0
