state_fips,weight,income,urban
1,6181.9,"$72,800",1
1,6722.5,"$48,600",1
1,9227.8,"$29,900",1
1,4944.5,"$41,100",1
1,4998.5,"$37,700",0
1,3625.3,"$34,400",0
1,4266.3,"$23,600",1
1,6013.3,"$34,700",0
1,8327.2,"$48,800",1
1,4954.3,"$39,700",0
1,5029.4,"$37,700",1
1,5511.2,"$37,300",0
1,5113.6,"$60,300",0
1,3660.9,"$55,900",1
1,3944.7,"$38,000",0
1,5063.4,"$17,800",1
1,6174.3,"$28,000",1
1,4201.7,"$44,800",1
1,6055.3,"$33,200",0
1,2672.3,"$24,700",1
1,3227.4,"$25,900",1
1,6433.3,"$60,100",1
1,4515.2,"$41,800",1
1,5300.1,"$35,500",0
1,4737.7,"$21,700",0
1,5212.6,"$67,300",0
1,5963.5,"$29,200",0
1,7483.5,"$60,200",1
1,4294.4,"$46,900",1
1,5372.1,"$34,400",0
1,4610.4,"$36,300",1
1,2926.8,"$37,300",1
1,4571.2,"$45,100",1
1,4397.1,"$44,800",1
1,3259.3,"$31,300",1
1,6640.3,"$71,400",0
1,9209.5,"$39,200",1
1,4258.9,"$29,500",1
1,5018.6,"$46,500",1
1,5377.7,"$24,500",1
1,4448.1,"$29,100",1
1,4672.7,"$56,800",0
1,4406.3,"$35,000",1
1,4000.1,"$65,000",1
1,3113.7,"$31,900",1
1,5039.6,"$68,400",1
1,4559.9,"$33,300",0
1,5247.5,"$61,200",1
1,5206.1,"$38,500",0
1,6254.8,"$34,900",1
1,4275.1,"$37,000",1
1,3824.5,"$23,300",0
1,4710.9,"$32,300",1
1,7494.5,"$37,100",1
1,4086.5,"$24,800",0
1,5178.1,"$35,200",0
1,2573.0,"$41,100",0
1,4142.5,"$56,700",1
1,4150.7,"$57,300",0
1,7883.8,"$61,100",1
1,4162.3,"$47,200",1
1,6622.6,"$63,700",1
1,4022.6,"$35,100",1
1,4159.5,"$28,500",0
1,9336.0,"$37,400",1
1,7261.0,"$88,200",0
1,6889.1,"$55,100",0
1,6983.7,"$45,800",1
1,2657.0,"$47,400",1
1,10014.8,"$25,400",0
1,2368.1,"$52,600",1
1,4769.0,"$41,500",1
1,6842.7,"$35,100",1
1,5184.8,"$40,500",1
1,2731.9,"$47,200",0
1,8090.1,"$32,000",0
1,3017.1,"$45,700",1
1,4171.2,"$36,000",1
1,5585.6,"$54,000",1
1,4488.2,"$24,400",1
1,2196.1,"$37,700",0
1,4515.6,"$44,700",0
1,5562.8,"$111,700",1
1,6234.4,"$44,200",0
1,4075.7,"$56,400",1
1,2787.3,"$25,300",0
1,4337.2,"$35,500",0
1,3887.1,"$44,800",0
1,7260.1,"$36,800",0
1,6119.9,"$23,400",1
1,5688.2,"$51,800",0
1,4926.6,"$45,600",1
1,5139.8,"$46,000",1
1,7434.2,"$79,200",0
1,4899.3,"$56,500",1
1,4047.5,"$66,000",1
1,5189.9,"$83,000",0
1,7027.5,"$25,600",1
1,5264.3,"$66,600",0
1,7887.1,"$77,500",1
1,4732.3,"$34,500",1
1,5604.0,"$43,100",0
1,3838.1,"$38,700",1
1,4820.2,"$33,000",1
1,7350.5,"$34,500",1
1,4299.7,"$29,500",1
1,3993.6,"$37,400",1
1,7402.6,"$40,700",1
1,3559.8,"$88,600",1
1,7430.5,"$31,700",1
1,7905.3,"$22,800",0
1,7564.3,"$46,200",0
1,3393.3,"$47,100",1
1,5968.7,"$25,800",0
1,4060.9,"$63,200",1
1,5178.6,"$38,500",0
1,4039.4,"$47,400",1
1,8333.8,"$47,700",1
1,4800.1,"$84,600",0
1,5210.3,"$27,200",1
1,5169.5,"$32,400",0
1,2746.2,"$35,600",1
1,4416.6,"$64,500",0
1,4419.5,"$92,300",0
1,12095.0,"$36,900",1
1,6064.1,"$26,500",0
1,6380.7,"$55,200",0
1,2064.9,"$37,200",1
1,7454.0,"$30,300",1
1,5490.2,"$61,800",0
1,3468.4,"$64,500",0
1,5583.7,"$36,000",0
1,3130.2,"$102,600",1
1,7023.3,"$42,700",0
1,6244.7,"$51,000",0
1,6554.3,"$49,300",1
1,2534.9,"$40,600",1
1,6856.0,"$61,400",0
1,7098.0,"$37,100",0
1,6219.9,"$31,700",0
1,9298.4,"$32,200",1
1,7635.9,"$40,200",0
1,6943.4,"$39,700",0
1,6698.0,"$23,500",1
1,3470.9,"$50,500",0
1,4734.0,"$24,900",0
1,5802.1,"$38,700",1
1,6713.9,"$48,200",1
1,2411.1,"$40,100",1
1,4586.1,"$54,400",1
1,4142.7,"$45,700",0
1,6562.9,"$51,600",0
1,3742.8,"$21,700",0
1,3071.9,"$44,400",0
1,7356.2,"$83,700",0
1,2846.8,"$32,600",1
1,5614.9,"$30,300",0
1,5780.5,"$28,500",1
1,5659.6,"$58,300",0
1,6036.7,"$90,300",1
1,5026.3,"$74,200",1
1,3991.9,"$41,800",1
1,3606.2,"$51,300",0
1,5298.9,"$40,200",0
1,5560.6,"$55,900",1
1,7093.1,"$31,500",0
1,9092.1,"$66,400",1
1,5750.8,"$58,000",0
1,4380.3,"$49,800",1
1,8627.4,"$33,200",1
1,5585.3,"$66,300",1
1,5116.1,"$64,600",0
1,4822.2,"$23,900",1
1,5896.3,"$37,900",1
1,4811.1,"$57,200",0
1,5115.2,"$32,100",1
1,4709.3,"$48,100",1
1,5458.1,"$34,600",0
1,6155.1,"$28,300",0
1,4680.6,"$52,400",0
1,3165.9,"$46,300",1
1,5382.9,"$82,200",1
1,5500.0,"$33,500",0
1,6541.9,"$38,900",0
1,3650.4,"$89,600",0
1,10863.8,"$35,000",1
1,5653.8,"$50,900",1
1,5821.2,"$38,700",1
1,5185.5,"$53,700",0
1,4890.8,"$41,600",1
1,5529.0,"$35,500",1
1,5234.9,"$30,800",0
1,8846.3,"$50,600",1
1,7509.9,"$57,000",1
1,6355.4,"$33,300",1
1,4542.8,"$27,800",1
1,5870.1,"$21,400",1
1,8878.7,"$63,600",1
1,5131.4,"$40,400",1
1,5985.3,"$66,400",0
2,9202.1,"$37,000",0
2,12301.0,"$26,500",0
2,11007.9,"$70,100",0
2,7508.6,"$32,300",0
2,7823.7,"$61,400",1
2,4153.8,"$43,900",0
2,6692.3,"$34,600",1
2,4741.5,"$58,600",1
2,8204.8,"$55,800",0
2,8552.4,"$29,900",0
2,3930.4,"$86,100",0
2,8740.0,"$34,900",0
2,5669.2,"$32,300",0
2,11446.0,"$53,500",1
2,7599.8,"$29,800",1
2,3487.8,"$42,400",1
2,6579.3,"$54,300",1
2,6617.1,"$32,100",1
2,3761.4,"$56,100",0
2,11209.1,"$31,800",0
2,4652.0,"$58,100",0
2,10571.0,"$34,600",0
2,4775.8,"$38,900",0
2,8932.7,"$38,400",0
2,6705.0,"$28,100",1
2,5209.6,"$42,900",0
2,8487.1,"$31,500",0
2,6101.9,"$28,000",1
2,6682.0,"$40,300",0
2,5209.4,"$32,800",0
2,8185.5,"$59,800",1
2,6097.4,"$52,100",1
2,8334.6,"$41,200",0
2,5629.4,"$68,500",0
2,7189.7,"$52,500",0
2,6682.8,"$79,500",1
2,7352.2,"$42,700",1
2,6263.0,"$60,600",1
2,5856.2,"$65,400",0
2,4417.4,"$21,100",0
2,6495.3,"$43,400",1
2,6735.9,"$45,300",0
2,4955.9,"$49,000",0
2,5348.3,"$34,400",0
2,7776.8,"$19,100",1
2,3613.9,"$62,500",0
2,6549.4,"$44,200",1
2,8296.7,"$23,500",0
2,7180.9,"$48,200",0
2,8943.6,"$137,000",0
2,10609.2,"$41,500",0
2,10365.2,"$33,700",0
2,8090.3,"$45,600",0
2,5917.7,"$38,500",0
2,5263.2,"$47,300",0
2,4418.6,"$27,000",0
2,10822.3,"$59,600",1
2,6397.7,"$39,100",0
2,6400.6,"$29,900",0
2,10159.6,"$36,300",0
2,8650.3,"$93,200",1
2,7285.4,"$55,900",0
2,12814.1,"$34,200",0
2,8968.5,"$59,800",0
2,12811.5,"$53,100",1
2,12231.2,"$38,500",0
2,6760.6,"$40,200",0
2,7062.1,"$19,800",0
2,8143.3,"$64,600",0
2,6824.7,"$71,700",0
2,5712.2,"$33,800",0
2,7499.8,"$81,100",0
2,6990.6,"$82,400",1
2,3892.8,"$46,900",1
2,7314.0,"$28,900",1
2,5328.8,"$20,900",0
2,10560.8,"$34,400",0
2,6005.8,"$34,700",1
2,5343.0,"$46,400",0
2,9970.4,"$45,200",0
2,7056.8,"$35,800",0
2,7726.9,"$42,100",1
2,7932.9,"$37,000",1
2,7645.6,"$55,200",0
2,6741.5,"$52,600",0
2,4411.1,"$46,600",0
2,8337.4,"$30,200",0
2,7846.7,"$70,000",0
2,8491.9,"$34,800",0
2,11636.9,"$24,000",1
2,7695.7,"$66,900",1
2,8772.5,"$77,300",0
2,5567.8,"$58,300",1
2,11966.8,"$58,600",0
2,6101.5,"$31,200",0
2,6691.2,"$66,600",1
2,12435.9,"$22,900",1
2,9125.2,"$56,300",0
2,7896.5,"$31,300",0
2,8664.7,"$74,600",1
2,8078.7,"$47,300",1
2,4228.3,"$39,600",0
2,7792.8,"$47,700",0
2,5420.3,"$33,000",0
2,6936.4,"$32,600",0
2,8809.2,"$11,800",0
2,6313.0,"$33,300",1
2,7177.4,"$47,900",1
2,9349.5,"$24,900",0
2,7109.9,"$40,100",1
2,6870.7,"$81,400",1
2,9475.4,"$34,400",0
2,9156.4,"$59,900",0
2,11769.0,"$58,100",1
2,8080.1,"$44,700",0
2,5339.4,"$44,000",1
2,4987.2,"$33,500",1
2,7220.7,"$23,300",1
2,10101.2,"$78,200",0
2,6112.0,"$68,100",0
2,9995.6,"$86,200",0
2,6503.6,"$28,500",0
2,8736.3,"$80,100",0
2,8103.1,"$48,500",0
2,6687.4,"$48,800",1
2,8699.2,"$27,400",1
2,6019.5,"$43,400",1
2,11041.8,"$41,300",0
2,4801.9,"$25,300",0
2,6428.0,"$75,900",0
2,6136.3,"$46,400",0
2,8448.6,"$42,700",1
2,5435.7,"$44,200",1
2,7262.7,"$64,300",1
2,11896.1,"$44,200",0
2,4583.2,"$56,900",0
2,4425.3,"$87,200",0
2,9683.3,"$42,800",0
2,7152.9,"$28,900",0
2,7564.4,"$70,100",0
2,7122.8,"$27,600",0
2,7223.5,"$42,800",0
2,8695.5,"$25,400",0
2,6454.4,"$45,800",0
2,5241.0,"$59,600",0
2,7283.4,"$57,500",0
2,8333.3,"$28,700",0
2,5132.2,"$31,000",0
2,11806.8,"$39,200",0
2,8953.6,"$33,700",0
2,5166.1,"$39,800",0
2,8973.3,"$59,200",0
2,5437.2,"$33,000",1
2,3283.5,"$67,600",1
2,7822.3,"$36,100",0
2,7597.4,"$47,400",0
2,6903.2,"$30,500",0
2,7820.6,"$34,300",0
2,12609.2,"$37,300",0
2,5000.3,"$57,200",0
2,7410.0,"$35,500",1
