state_fips,weight,income,urban
1,2547.6,"$27,400",0
1,3709.4,"$36,500",1
1,3415.6,"$25,000",0
1,4057.0,"$27,600",1
1,5249.0,"$45,200",0
1,6237.9,"$18,900",0
1,3055.0,"$30,500",1
1,3191.5,"$23,200",0
1,3210.9,"$48,600",0
1,5622.4,"$27,500",0
1,3194.3,"$15,400",0
1,3812.0,"$13,900",0
1,4182.4,"$14,400",1
1,3083.8,"$22,800",0
1,5322.7,"$25,800",1
1,2603.1,"$57,500",0
1,3203.4,"$23,600",1
1,5852.2,"$28,400",0
1,3874.6,"$11,500",1
1,5029.7,"$19,600",0
1,5837.7,"$17,200",1
1,4276.2,"$31,700",0
1,6191.6,"$21,100",1
1,4170.1,"$10,300",0
1,2720.3,"$38,200",0
1,5587.4,"$22,700",1
1,5393.7,"$18,300",1
1,6619.1,"$17,600",1
1,3306.0,"$11,300",1
1,5090.7,"$20,800",1
1,5209.2,"$39,900",0
1,2595.1,"$30,500",0
1,3107.7,"$12,800",0
1,5359.8,"$25,100",1
1,2225.5,"$21,400",1
1,5822.5,"$25,100",0
1,4653.8,"$25,800",0
1,4119.6,"$19,800",0
1,3944.2,"$13,800",1
1,5539.6,"$17,000",1
1,4496.0,"$20,000",0
1,5414.4,"$21,900",1
1,3307.5,"$22,300",0
1,5326.9,"$11,200",0
1,5241.4,"$24,200",0
1,5343.1,"$16,700",1
1,4269.4,"$23,400",1
1,5128.0,"$39,400",0
1,4495.9,"$14,900",1
1,4928.2,"$24,800",0
1,5022.5,"$17,700",0
1,6627.1,"$24,100",1
1,4135.0,"$33,500",0
1,7312.7,"$27,200",0
1,4144.7,"$28,400",1
1,3792.1,"$20,900",0
1,4860.1,"$53,900",1
1,4281.3,"$17,900",1
1,3302.4,"$28,600",1
1,3543.7,"$41,300",1
1,4544.0,"$33,500",1
1,4870.2,"$25,400",0
1,5775.3,"$23,700",1
1,4500.8,"$25,400",0
1,3516.9,"$19,900",1
1,5028.3,"$27,500",1
1,3808.7,"$23,800",0
1,4545.1,"$42,400",1
1,3046.8,"$16,800",1
1,3566.8,"$12,400",1
1,2244.5,"$28,800",1
