state_fips,weight,income,urban
1,3407.8,"$14,900",1
1,2750.4,"$24,400",1
1,4641.1,"$30,100",1
1,7235.0,"$21,700",1
1,2859.8,"$57,400",1
1,4747.0,"$11,100",0
1,3499.9,"$42,100",1
1,3744.0,"$34,400",1
1,6024.1,"$27,100",1
1,5958.6,"$34,500",1
1,4325.2,"$16,300",1
1,4632.7,"$38,200",0
1,5550.4,"$28,400",1
1,2214.2,"$18,400",1
1,5103.5,"$26,100",0
1,8345.3,"$32,200",1
1,3491.7,"$25,000",1
1,3425.1,"$17,100",0
1,4735.3,"$43,800",1
1,4859.6,"$29,300",1
1,2952.2,"$53,700",0
1,4315.8,"$19,600",0
1,4384.2,"$28,800",1
1,4545.7,"$17,800",1
1,6137.2,"$30,900",1
1,7181.3,"$20,800",1
1,3858.3,"$46,500",0
1,3339.6,"$32,600",1
1,3272.5,"$25,900",0
1,6178.2,"$33,200",1
1,2461.2,"$15,400",1
1,5133.2,"$25,900",1
1,4086.3,"$29,200",0
1,2116.1,"$42,800",0
1,4374.8,"$35,900",0
1,6689.7,"$27,800",0
1,3970.1,"$23,600",1
1,3984.7,"$14,300",0
1,2480.6,"$42,600",1
1,5921.8,"$27,000",0
1,5331.8,"$46,100",0
1,3899.1,"$50,900",0
1,3516.8,"$52,200",0
1,9455.2,"$22,600",1
1,5343.8,"$42,200",1
1,5255.8,"$11,100",1
1,5657.7,"$33,600",0
1,5346.7,"$27,800",0
1,6054.9,"$17,600",0
1,6416.2,"$18,600",0
1,4496.8,"$39,400",0
1,2698.4,"$25,200",1
1,5314.1,"$46,600",0
1,2759.7,"$32,600",1
1,2792.9,"$24,600",0
1,5202.2,"$32,900",0
1,4177.3,"$29,900",1
1,3156.9,"$57,800",1
1,3288.6,"$26,100",1
1,3531.9,"$91,500",1
1,3710.6,"$50,200",0
1,3658.2,"$31,700",1
1,6866.5,"$23,100",1
1,4322.2,"$31,200",0
1,3760.6,"$36,200",0
1,4696.9,"$33,600",0
1,4703.1,"$18,000",1
1,4976.9,"$30,500",0
1,4294.1,"$14,200",0
1,5778.5,"$19,200",0
1,5350.9,"$36,200",0
1,4282.6,"$33,600",0
