state_fips,weight,income,urban
1,5776.5,"$24,000",1
1,2863.2,"$37,500",1
1,5383.3,"$33,500",1
1,5293.1,"$17,900",0
1,2054.1,"$18,700",1
1,4925.4,"$46,100",1
1,3672.5,"$34,700",1
1,4740.1,"$41,100",1
1,5045.6,"$44,800",0
1,5873.4,"$18,100",0
1,4172.6,"$17,000",0
1,4570.7,"$16,200",0
1,3776.7,"$16,000",0
1,6230.0,"$38,500",1
1,3236.9,"$28,800",1
1,3676.4,"$19,600",1
1,5271.7,"$44,500",1
1,3031.2,"$23,000",1
1,2946.3,"$13,600",0
1,3379.0,"$25,000",0
1,7050.0,"$15,300",0
1,5665.1,"$27,100",0
1,9109.4,"$44,600",0
1,3325.5,"$27,900",1
1,3050.0,"$14,700",1
1,2042.1,"$32,500",0
1,4989.8,"$14,100",1
1,3386.4,"$57,500",1
1,5609.6,"$18,800",0
1,3272.6,"$29,600",0
1,3401.3,"$26,300",0
1,2933.0,"$35,000",0
1,6012.7,"$29,700",1
1,3383.4,"$28,800",1
1,3076.8,"$16,600",0
1,4175.3,"$40,200",0
1,4204.4,"$27,700",0
1,2217.1,"$29,700",0
1,5586.4,"$52,300",1
1,3046.8,"$25,600",0
1,3692.4,"$13,600",1
1,8344.2,"$45,800",1
1,3810.8,"$27,100",1
1,5254.2,"$57,000",0
1,2774.0,"$72,100",0
1,7450.0,"$27,500",0
1,4651.2,"$40,900",0
1,3137.8,"$15,800",1
1,5029.5,"$29,900",1
1,3187.7,"$22,200",1
1,4543.7,"$28,900",0
1,6681.4,"$37,100",0
1,5672.8,"$14,700",1
1,6031.1,"$15,100",0
1,2672.0,"$58,100",1
1,4543.9,"$16,800",1
1,4305.9,"$17,500",1
1,3171.9,"$38,000",1
1,5461.3,"$40,900",0
1,5255.0,"$30,100",1
1,4702.5,"$37,500",1
1,6349.3,"$18,800",1
1,4754.6,"$98,500",1
1,6252.8,"$30,900",0
1,4647.3,"$10,000",1
1,5540.9,"$56,400",1
1,3700.5,"$15,900",0
1,1954.9,"$33,200",1
1,3863.3,"$35,200",0
1,4090.2,"$32,900",0
1,2619.1,"$28,100",1
1,4137.9,"$32,200",0
1,4550.2,"$56,600",1
1,7843.3,"$33,500",1
1,6032.1,"$26,600",0
1,5003.3,"$25,800",1
1,2929.1,"$21,200",1
1,3647.8,"$40,200",1
1,7999.0,"$25,000",0
1,4506.3,"$13,200",1
1,2995.0,"$39,400",0
1,6328.9,"$59,200",1
1,5443.2,"$27,000",0
1,5740.4,"$19,600",1
1,6710.0,"$18,100",1
1,6442.7,"$18,400",1
1,5464.7,"$28,900",0
1,4145.5,"$39,500",0
1,4777.3,"$60,900",1
1,4372.7,"$23,100",1
1,6952.4,"$24,700",1
1,3381.9,"$50,700",1
1,4510.2,"$16,600",0
1,9475.8,"$20,900",0
1,4603.9,"$29,900",0
1,2921.2,"$17,100",0
1,7395.6,"$24,500",0
1,3144.0,"$33,200",1
1,3961.5,"$17,700",1
1,7379.2,"$21,900",0
1,5198.9,"$51,500",0
1,3271.0,"$39,400",0
1,5402.9,"$19,200",0
1,2706.3,"$36,000",0
1,3032.7,"$21,900",0
1,8158.7,"$24,700",0
1,5359.1,"$25,200",1
1,3346.9,"$45,900",1
1,5950.8,"$17,200",1
1,4961.6,"$30,200",0
1,4962.0,"$38,900",1
1,3899.4,"$59,200",1
1,6432.2,"$47,100",0
1,6514.7,"$18,400",0
1,4072.2,"$37,600",0
1,4250.9,"$24,400",1
1,4710.8,"$29,000",0
1,6137.0,"$12,900",0
1,9306.7,"$17,400",1
1,4339.8,"$31,600",1
1,5331.1,"$41,800",0
1,3565.0,"$41,500",0
1,5647.4,"$36,200",1
1,5084.5,"$18,900",0
1,3926.9,"$37,800",0
1,4289.3,"$17,000",1
1,6937.1,"$44,400",0
1,6329.6,"$29,400",1
1,5822.0,"$22,700",1
1,5064.6,"$26,700",0
1,2651.8,"$62,800",1
1,3330.0,"$28,600",1
1,4299.3,"$20,800",0
1,3989.9,"$35,200",0
1,4679.0,"$40,100",0
1,4423.9,"$26,300",1
1,5729.3,"$16,700",1
1,5682.9,"$26,800",1
1,4330.7,"$26,200",0
1,3298.0,"$30,800",1
1,4269.6,"$43,800",0
1,3731.2,"$31,600",1
1,2511.7,"$15,100",1
1,2595.7,"$20,900",1
1,3895.8,"$38,300",1
1,2480.4,"$23,400",1
1,2624.3,"$30,400",0
1,9701.7,"$28,100",1
1,10268.1,"$30,000",0
1,2739.4,"$22,700",1
1,6104.7,"$13,500",0
1,4077.0,"$19,100",1
1,4064.1,"$49,200",0
1,5026.5,"$34,900",1
1,6942.1,"$20,000",0
1,3784.1,"$24,500",1
1,3881.9,"$19,700",0
1,4447.7,"$21,000",1
1,3254.7,"$27,300",1
1,5118.2,"$55,700",1
1,3866.7,"$25,600",1
1,4256.6,"$22,500",0
1,4681.5,"$28,500",1
1,4461.4,"$27,600",0
1,5174.1,"$28,800",1
1,4987.8,"$23,600",0
1,4966.8,"$15,100",1
1,3532.8,"$25,500",0
1,7543.3,"$34,600",0
1,5151.9,"$22,600",1
1,3616.7,"$32,300",1
1,4331.3,"$26,400",1
1,3635.9,"$27,000",0
1,4297.3,"$24,800",1
1,4562.4,"$54,200",1
1,4326.9,"$14,300",1
1,4457.3,"$13,900",1
1,6317.4,"$46,600",1
1,3545.4,"$35,300",0
1,4397.2,"$17,000",1
1,4138.3,"$23,400",1
1,3916.8,"$22,000",0
1,4336.1,"$45,000",1
1,4996.8,"$20,600",1
1,4115.9,"$25,900",0
1,4511.2,"$31,300",0
1,5025.7,"$17,500",0
1,4094.3,"$54,600",1
1,3658.3,"$28,400",1
1,1665.9,"$26,900",1
1,3756.8,"$71,700",0
1,4904.9,"$22,900",1
1,6843.0,"$22,400",0
1,3220.2,"$52,100",1
1,4204.9,"$14,100",1
1,3969.6,"$40,600",1
1,5809.4,"$31,500",0
1,4820.6,"$33,200",0
1,4778.0,"$27,700",1
1,2652.7,"$25,700",1
2,4050.1,"$34,600",1
2,7116.3,"$29,200",0
2,6105.7,"$18,200",0
2,6685.4,"$34,300",1
2,4411.9,"$32,900",0
2,6705.5,"$31,900",0
2,4016.3,"$27,700",0
2,10861.8,"$34,300",0
2,6302.5,"$70,800",0
2,7950.5,"$48,700",0
2,7220.8,"$26,700",0
2,5409.9,"$17,800",0
2,8072.2,"$55,200",0
2,7623.1,"$33,200",0
2,7632.0,"$19,800",0
2,9375.8,"$54,700",1
2,8068.9,"$32,400",0
2,6511.3,"$26,300",0
2,6709.6,"$27,500",1
2,3808.4,"$24,300",0
2,5258.9,"$47,100",0
2,4778.9,"$23,300",0
2,6945.5,"$22,900",0
2,4797.8,"$19,800",1
2,4521.1,"$25,500",0
2,10170.9,"$20,300",0
2,14615.0,"$53,000",0
2,9390.3,"$36,800",1
2,4124.9,"$85,000",1
2,5787.6,"$52,600",0
2,8875.2,"$26,900",1
2,8131.2,"$20,400",0
2,8172.4,"$26,200",0
2,13612.5,"$34,500",0
2,7138.5,"$26,900",0
2,6283.3,"$29,200",0
2,7467.9,"$89,100",0
2,4509.5,"$43,300",1
2,7140.9,"$43,900",1
2,8923.3,"$28,300",0
2,8563.0,"$25,400",0
2,5603.2,"$30,300",0
2,4200.4,"$68,700",1
2,7190.9,"$61,300",0
2,5198.4,"$58,300",0
2,7683.8,"$27,300",0
2,4795.5,"$23,200",0
2,8223.2,"$29,800",0
2,5368.0,"$41,500",1
2,6487.8,"$45,500",0
2,5061.2,"$36,000",0
2,9083.0,"$67,800",1
2,11698.0,"$33,400",0
2,6436.4,"$85,300",1
2,6720.3,"$18,100",0
2,5255.2,"$47,800",0
2,4325.1,"$18,200",0
2,5615.1,"$41,600",0
2,8267.9,"$76,400",0
2,10806.1,"$49,800",1
2,7988.9,"$48,700",0
2,6598.9,"$49,900",0
2,6417.2,"$54,900",0
2,5576.7,"$52,800",0
2,7321.6,"$26,400",0
2,7085.4,"$22,500",1
2,4789.3,"$25,900",1
2,7018.6,"$28,200",1
2,5563.8,"$23,100",0
2,5306.8,"$40,700",0
2,7076.5,"$41,800",0
2,8744.6,"$21,500",1
2,10223.7,"$20,900",1
2,15456.5,"$30,800",1
2,5752.2,"$17,300",0
2,8605.6,"$28,900",0
2,7781.1,"$55,400",1
2,4275.4,"$18,600",0
2,5354.0,"$55,700",0
2,7011.3,"$47,600",1
