state_fips,age,income,urban,weight
1,28,"$40,984",1,5230.3
1,40,"$46,214",1,5037.7
1,22,"$34,789",0,5107.7
1,20,"$53,147",1,5312.5
1,40,"$63,392",0,5394.8
1,49,"$44,843",0,5718.0
1,59,"$41,478",1,6057.0
1,85,"$52,687",0,4669.4
1,49,"$45,292",0,5701.9
1,65,"$63,172",0,5402.4
1,41,"$47,280",0,4648.4
1,75,"$11,695",0,4882.6
1,81,"$34,184",1,4753.2
1,74,"$60,959",1,5401.0
1,45,"$37,252",0,5075.6
1,31,"$49,734",0,5536.0
1,23,"$39,006",0,5214.7
1,60,"$20,982",1,5075.6
1,81,"$61,447",0,5762.2
1,46,"$62,036",1,6015.3
1,84,"$28,194",0,4767.7
1,45,"$37,234",1,5286.2
1,59,"$44,701",0,4218.8
1,28,"$9,689",1,4757.7
1,64,"$40,520",0,4872.4
1,59,"$51,174",0,5347.3
1,33,"$40,630",1,5589.8
1,81,"$48,542",0,4740.0
1,58,"$59,835",1,5665.7
1,42,"$27,835",0,4714.1
1,75,"$54,541",1,4836.1
1,32,"$33,576",1,4117.8
1,52,"$36,424",0,4797.3
1,46,"$53,038",0,4294.5
1,48,"$54,486",0,5266.1
1,49,"$26,526",0,4242.8
1,25,"$26,578",1,5038.2
1,57,"$36,078",1,4149.2
1,46,"$60,344",0,4911.4
1,45,"$47,830",1,5713.2
1,28,"$26,145",1,4933.1
1,83,"$54,018",1,5104.0
1,44,"$24,885",0,4777.6
1,36,"$32,324",0,6125.1
1,21,"$57,300",1,6085.4
1,18,"$60,716",0,5777.3
1,74,"$46,343",1,4771.8
1,50,"$47,450",0,4294.1
1,49,"$43,932",0,5451.3
1,49,"$32,019",0,5295.3
1,82,"$53,420",1,4235.3
1,22,"$49,101",0,4486.0
1,74,"$31,985",1,6024.0
1,34,"$64,521",1,5053.1
1,27,"$26,798",1,5292.6
1,61,"$36,613",1,5936.3
1,45,"$41,862",1,5741.4
1,80,"$40,879",0,5671.9
1,48,"$42,227",0,5944.3
1,28,"$30,053",1,6111.5
1,65,"$36,918",0,4950.4
1,59,"$42,625",1,6015.7
1,21,"$44,953",1,5338.6
1,72,"$38,029",0,5206.0
1,51,"$59,177",0,5786.7
1,47,"$18,229",1,5370.2
1,29,"$48,316",0,4621.3
1,38,"$48,279",1,4483.1
1,78,"$33,153",0,6055.3
1,35,"$28,242",1,4895.9
1,20,"$46,834",0,6169.2
1,22,"$29,905",1,6027.6
1,32,"$52,630",0,5240.6
1,45,"$45,797",1,6132.0
1,36,"$33,106",1,6148.5
1,29,"$45,119",1,5425.9
1,66,"$38,919",1,5988.9
1,55,"$51,344",0,5486.3
1,77,"$42,595",1,5530.9
1,71,"$42,511",0,4907.8
1,25,"$52,391",0,4617.3
1,21,"$32,576",0,5722.1
1,69,"$36,364",1,4874.1
1,63,"$38,958",1,6103.0
1,51,"$28,767",1,4972.9
1,74,"$36,628",1,5492.2
1,20,"$36,291",1,5686.1
1,78,"$12,337",1,4969.7
1,61,"$33,914",0,4371.7
1,30,"$23,844",1,4987.6
1,42,"$28,350",1,4166.7
1,54,"$49,955",0,5106.6
1,50,"$45,241",1,5788.3
1,33,"$38,645",1,5859.5
1,67,"$67,078",1,4156.4
1,50,"$20,578",1,4159.9
1,28,"$30,988",0,5238.1
1,45,"$48,092",1,6070.8
1,43,"$27,809",1,6043.1
1,83,"$26,808",1,4997.4
1,67,"$42,384",0,4138.0
1,23,"$35,774",0,5629.8
1,84,"$26,761",0,4182.5
1,28,"$48,689",1,5912.0
1,63,"$52,080",1,6160.8
1,52,"$34,018",0,5524.9
1,79,"$61,965",1,6016.5
1,19,"$29,608",1,4855.8
1,74,"$43,413",0,4346.7
1,73,"$34,722",1,5855.6
1,51,"$40,676",1,4228.7
1,23,"$56,116",0,5965.4
1,38,"$39,831",0,5779.0
1,82,"$43,012",1,4147.5
1,67,"$46,884",1,4320.4
1,42,"$32,004",1,4206.5
1,84,"$33,700",1,4394.3
1,48,"$42,937",0,4348.4
1,82,"$27,664",1,5401.7
1,66,"$44,346",0,4624.1
1,76,"$41,522",0,5987.7
1,41,"$33,735",0,4657.4
1,48,"$54,346",1,5506.5
1,37,"$42,550",1,4608.0
1,18,"$27,350",0,6142.4
1,53,"$36,841",1,4237.4
1,85,"$61,095",1,6038.5
1,18,"$27,801",0,4779.6
1,43,"$30,998",0,5175.1
1,63,"$53,287",0,5275.1
1,60,"$53,354",1,5454.2
1,56,"$68,037",0,5836.8
1,62,"$34,695",1,6123.4
1,68,"$46,482",0,5422.1
1,78,"$41,376",1,5864.3
1,69,"$32,742",0,5706.5
1,81,"$50,448",0,5153.1
1,37,"$32,159",0,5977.8
1,24,"$18,015",0,5579.7
1,75,"$50,473",0,6140.5
1,85,"$36,314",1,5973.5
1,38,"$54,511",1,5781.3
1,59,"$33,032",0,5175.1
1,33,"$46,631",1,4215.9
1,49,"$53,852",1,4580.4
1,72,"$60,341",1,6069.1
1,79,"$33,802",1,5884.7
1,28,"$31,764",1,4807.0
1,45,"$21,121",0,5420.0
1,46,"$60,546",1,4561.3
1,83,"$55,074",0,6057.3
1,52,"$51,833",1,4561.2
1,72,"$54,698",1,4298.1
1,31,"$31,988",1,4119.2
1,38,"$48,602",0,5697.4
1,44,"$42,031",0,4764.4
1,49,"$52,751",1,5358.0
1,83,"$43,518",1,4861.4
1,45,"$60,894",1,4141.6
1,72,"$55,490",1,5284.1
1,67,"$58,862",0,6138.3
1,23,"$23,188",1,4772.0
1,30,"$25,086",1,5654.8
1,39,"$58,570",0,5198.3
1,34,"$42,017",1,4996.4
1,44,"$43,249",0,4130.9
1,50,"$32,891",1,4815.9
1,47,"$46,766",1,5963.8
1,65,"$43,713",0,5026.8
1,67,"$17,680",1,4788.7
1,67,"$28,220",0,4593.2
1,75,"$39,638",1,4135.1
1,32,"$36,463",1,4567.9
1,47,"$35,503",1,5329.8
1,21,"$40,145",0,4445.2
1,68,"$52,938",0,5611.8
1,33,"$35,458",1,5188.1
1,29,"$27,756",0,4309.1
1,65,"$38,107",0,5410.6
1,27,"$36,109",1,4527.9
1,41,"$44,234",1,6060.7
1,70,"$40,821",0,4340.8
1,43,"$39,205",0,5037.6
1,47,"$41,802",1,5616.1
1,48,"$33,345",0,5296.5
1,85,"$61,848",1,5252.6
1,78,"$59,778",1,5153.2
1,85,"$40,709",1,4124.7
1,73,"$32,542",1,4603.0
1,71,"$34,699",1,5194.0
1,51,"$9,689",1,5657.2
1,72,"$44,802",1,6020.8
1,29,"$45,019",1,4320.3
1,50,"$32,392",1,4508.4
1,61,"$33,013",0,4839.5
1,72,"$33,979",1,4717.3
1,75,"$46,387",0,5026.9
1,45,"$40,155",1,5848.9
1,18,"$51,597",0,5783.2
1,23,"$40,913",1,4167.4
2,32,"$40,010",0,6437.4
2,80,"$32,054",0,8264.7
2,71,"$16,449",0,6008.9
2,38,"$21,991",0,6773.9
2,64,"$45,932",1,7218.5
2,68,"$30,646",1,6246.3
2,73,"$42,302",0,6371.2
2,82,"$43,969",0,5811.9
2,64,"$48,106",0,7046.3
2,20,"$55,261",0,8604.5
2,73,"$41,658",0,7846.0
