state_fips,age,income,urban,weight
1,29,"$35,077",1,4637.6
1,69,"$39,004",1,4762.5
1,59,"$35,217",0,5667.8
1,27,"$34,347",1,5678.4
1,79,"$28,947",1,4100.3
1,33,"$20,865",0,5903.0
1,59,"$26,921",1,4387.4
1,22,"$37,939",0,4298.2
1,75,"$49,120",0,4138.4
1,58,"$52,726",1,4552.8
1,81,"$42,548",0,4560.2
1,20,"$47,789",0,4736.3
1,51,"$43,527",1,5467.4
1,61,"$36,055",0,5467.2
1,74,"$50,828",1,5394.5
1,71,"$42,502",1,4669.1
1,44,"$21,279",0,4344.7
1,67,"$25,320",0,4982.4
1,77,"$36,640",1,5029.0
1,59,"$18,751",1,5360.6
1,68,"$29,824",1,5572.2
1,39,"$46,844",0,5884.4
1,29,"$21,818",0,4471.5
1,25,"$33,192",0,4584.0
1,44,"$30,165",1,5521.8
1,42,"$34,620",0,4863.0
1,78,"$42,038",0,4813.8
1,82,"$28,599",1,4178.4
1,37,"$26,412",0,4453.1
1,67,"$10,167",1,5585.5
1,26,"$44,113",1,4197.0
1,78,"$26,090",1,4031.5
1,36,"$52,011",0,4671.0
1,35,"$16,828",1,4479.4
1,28,"$34,380",1,4032.4
1,29,"$48,600",0,4550.5
1,21,"$39,128",0,5647.9
1,56,"$40,780",1,4252.5
1,41,"$10,388",1,4714.3
1,49,"$52,127",0,4127.0
1,78,"$32,589",1,5694.9
1,21,"$28,941",1,5672.2
1,31,"$21,160",1,5724.2
1,85,"$41,638",0,5001.5
1,85,"$16,078",0,4571.1
1,72,"$24,047",0,5614.1
1,69,"$36,903",0,5092.9
1,18,"$25,298",0,5753.2
1,42,"$49,065",1,5689.2
1,43,"$35,255",0,4491.9
1,42,"$25,158",0,4428.7
1,75,"$39,506",1,4601.7
1,82,"$42,345",1,4888.2
1,78,"$47,711",0,5324.7
1,46,"$44,944",1,4124.2
1,79,"$45,268",1,4012.2
1,39,"$20,335",0,5517.9
1,52,"$22,453",1,4883.9
1,80,"$56,364",0,5859.4
1,71,"$48,210",1,4764.4
1,33,"$30,270",1,4647.2
1,60,"$21,987",1,4755.1
1,61,"$43,313",1,5390.8
1,50,"$38,233",0,4805.9
1,26,"$53,968",0,4864.3
1,72,"$32,359",0,5347.3
1,54,"$48,859",0,5666.3
1,61,"$29,869",0,5686.7
1,46,"$50,648",1,4607.4
1,56,"$36,425",0,4604.0
1,35,"$33,362",1,5481.1
1,79,"$55,463",1,5697.2
1,49,"$29,208",1,4811.2
1,45,"$26,259",1,4734.7
1,53,"$27,429",0,5219.7
1,49,"$37,641",1,4134.8
1,49,"$34,340",1,4186.2
1,21,"$34,072",1,4728.4
1,57,"$40,605",1,4764.3
