state_fips,age,income,urban,weight
1,54,"$10,101",0,5328.0
1,83,"$39,856",0,4975.5
1,80,"$34,896",1,5317.9
1,55,"$53,870",0,5342.8
1,57,"$39,306",0,4798.3
1,39,"$47,580",0,4752.8
1,80,"$45,525",1,5612.4
1,84,"$36,377",1,5431.0
1,77,"$38,401",0,5599.3
1,79,"$32,748",0,5939.8
1,49,"$26,778",0,5833.3
1,24,"$35,590",0,4217.9
1,42,"$32,728",1,5082.7
1,56,"$36,143",0,5596.6
1,39,"$43,349",0,5540.3
1,46,"$35,540",0,4129.4
1,59,"$11,611",0,4315.0
1,19,"$24,674",1,5869.7
1,42,"$34,659",0,4405.2
1,31,"$41,667",0,4095.7
1,65,"$34,574",1,5204.2
1,59,"$47,125",1,5118.5
1,20,"$22,781",0,6108.5
1,80,"$35,347",0,4922.6
1,44,"$34,939",0,5906.8
1,29,"$50,493",1,4349.8
1,39,"$19,245",0,5244.1
1,20,"$14,888",1,5851.5
1,60,"$48,247",1,5253.2
1,65,"$39,732",1,6067.0
1,76,"$43,396",1,5260.3
1,85,"$35,498",1,6080.3
1,71,"$48,442",1,5418.8
1,57,"$34,107",1,5713.7
1,68,"$29,230",1,4276.2
1,32,"$53,173",0,4286.3
1,75,"$29,437",1,5763.3
1,51,"$18,298",0,4889.5
1,20,"$35,237",1,5876.7
1,67,"$38,463",1,5423.6
1,84,"$46,147",0,4218.3
1,51,"$52,014",1,5582.2
1,41,"$50,725",1,4651.9
1,83,"$43,476",1,4951.3
1,46,"$29,067",0,5650.8
1,34,"$41,763",1,6073.9
1,72,"$38,605",0,5937.0
1,57,"$21,940",1,4251.3
1,83,"$18,553",0,4819.6
1,19,"$46,257",0,4727.7
1,46,"$59,462",0,5212.7
1,53,"$50,777",1,4661.6
1,80,"$39,741",1,5857.1
1,24,"$46,040",1,4579.5
1,49,"$20,948",0,4422.8
1,82,"$25,931",1,4178.8
1,45,"$24,697",0,5973.4
1,46,"$37,649",1,5028.1
1,44,"$46,947",0,5436.0
1,74,"$43,669",1,4385.3
1,23,"$31,657",0,4641.2
1,48,"$45,969",0,4303.4
1,64,"$62,560",0,5101.5
1,81,"$57,826",0,5768.7
1,46,"$38,088",1,4223.2
1,69,"$26,775",1,4760.5
1,28,"$57,391",0,5022.1
1,64,"$46,173",1,4882.3
1,27,"$17,969",1,5484.2
1,42,"$39,856",1,5761.4
1,50,"$52,821",0,5112.0
1,73,"$31,776",1,4167.2
1,67,"$46,505",1,4419.7
1,44,"$29,109",1,5385.0
1,63,"$40,868",1,5579.3
1,48,"$32,589",0,5149.6
1,41,"$78,684",0,6052.1
1,20,"$27,953",1,4603.5
1,28,"$64,675",1,4537.7
1,69,"$39,010",0,4200.0
1,69,"$43,264",1,4646.6
1,28,"$58,354",0,4670.0
1,60,"$46,524",1,5342.7
1,70,"$33,619",1,4884.2
1,30,"$41,607",0,4793.8
1,41,"$23,386",1,5846.4
1,36,"$17,116",0,4125.5
1,56,"$42,697",1,5042.5
1,50,"$32,355",1,6113.4
