state_fips,age,income,urban,weight
1,68,"$46,489",1,21158.0
1,85,"$28,689",0,20770.4
1,40,"$39,577",1,22758.2
1,32,"$40,212",1,24894.1
1,37,"$63,627",0,17445.0
1,21,"$40,534",0,20498.7
1,35,"$36,195",0,18722.5
1,50,"$33,814",0,18040.4
1,59,"$47,200",1,24308.4
1,44,"$49,733",1,22453.8
1,67,"$67,462",1,17678.3
1,42,"$38,254",0,18068.5
1,63,"$57,675",1,18641.6
1,22,"$43,013",1,22468.3
1,37,"$61,351",0,19174.8
1,82,"$56,009",0,18291.2
1,53,"$61,393",0,18057.0
1,81,"$51,060",0,25029.4
1,64,"$64,705",0,18034.8
1,42,"$53,911",1,21302.3
1,85,"$46,172",1,22146.8
1,26,"$20,354",0,23668.1
1,57,"$46,305",0,25271.5
1,65,"$84,444",0,20797.3
1,29,"$50,064",0,22849.2
1,36,"$40,168",1,21862.6
1,60,"$61,383",0,18810.5
1,66,"$68,123",1,23013.1
1,79,"$50,448",1,24560.9
1,67,"$61,443",1,21707.7
1,28,"$31,452",1,21721.9
1,20,"$56,468",1,25198.8
1,57,"$26,093",0,23553.4
1,39,"$58,457",0,24534.8
1,76,"$65,258",1,17590.4
1,67,"$81,974",0,24145.6
1,21,"$68,322",1,17279.1
1,45,"$30,006",1,19488.4
1,59,"$57,122",1,19308.8
1,19,"$51,954",0,23929.1
1,62,"$55,703",0,24349.1
1,42,"$51,269",0,16934.8
1,56,"$37,393",0,25156.9
1,34,"$64,281",0,16989.5
1,64,"$57,712",0,22442.6
1,67,"$43,251",1,22679.0
1,34,"$72,416",1,17588.7
1,48,"$53,950",0,19749.8
1,74,"$68,802",0,21838.3
1,43,"$61,703",0,18037.5
1,43,"$41,183",1,24347.4
1,49,"$56,181",0,18669.2
1,44,"$79,071",0,20546.0
1,82,"$53,746",0,18522.8
1,76,"$71,746",1,22748.3
1,19,"$36,353",1,16987.8
1,25,"$50,862",1,20266.1
1,37,"$41,708",0,21582.1
1,50,"$27,372",0,23062.0
1,32,"$46,748",0,19938.6
1,66,"$78,916",0,16894.0
1,58,"$49,587",1,18929.8
1,19,"$49,896",0,22759.4
1,33,"$48,835",1,23077.8
1,83,"$61,627",1,17738.8
1,66,"$29,204",1,20318.5
1,23,"$67,112",0,21818.3
1,39,"$50,336",1,19190.4
1,72,"$69,281",0,17072.4
1,23,"$64,144",1,19809.5
1,64,"$49,677",0,24060.2
1,41,"$49,410",0,23916.5
1,60,"$52,299",0,20491.9
1,51,"$44,415",1,24216.2
1,48,"$54,932",1,21798.0
1,82,"$39,486",0,23828.5
1,64,"$57,593",0,24654.4
1,68,"$39,799",0,24209.3
1,58,"$54,229",0,22085.1
1,74,"$62,918",0,25013.6
1,19,"$59,444",1,20428.8
1,57,"$47,607",1,17669.9
1,60,"$50,763",0,24422.5
1,55,"$39,339",0,24924.2
1,63,"$34,739",0,22252.9
1,23,"$52,742",0,20365.3
1,36,"$73,480",1,17763.4
1,44,"$59,829",0,17842.9
1,52,"$35,401",1,16884.9
1,65,"$70,376",0,23927.1
1,28,"$50,469",1,19900.7
1,81,"$57,379",1,17806.3
1,30,"$43,973",0,18523.3
1,56,"$82,435",0,23046.3
1,40,"$33,432",0,19160.8
1,32,"$55,068",0,23579.4
1,60,"$58,938",0,19433.5
1,70,"$54,928",1,23349.4
1,22,"$73,330",0,24053.4
1,69,"$44,724",0,25255.3
1,28,"$66,127",1,23287.4
1,68,"$45,575",0,24244.7
1,81,"$61,323",1,17242.4
1,51,"$46,456",0,23409.0
1,23,"$28,444",0,18326.6
1,64,"$47,830",0,24738.5
1,42,"$54,343",1,21092.5
1,19,"$59,198",0,16909.1
1,68,"$49,917",0,24096.8
1,53,"$30,351",1,24978.0
1,65,"$41,485",0,18553.3
1,84,"$57,725",0,20327.6
1,79,"$42,124",0,21861.1
1,47,"$51,239",1,19831.8
1,82,"$36,870",1,18484.5
1,57,"$38,118",0,18837.8
1,21,"$77,268",1,24344.0
1,77,"$60,356",0,19486.6
1,26,"$49,168",1,17598.7
1,53,"$43,221",1,18237.3
1,61,"$24,530",0,24386.3
1,21,"$37,467",0,23853.5
1,67,"$63,103",0,17061.7
1,49,"$67,572",1,23790.2
1,79,"$70,843",1,23454.1
1,20,"$56,921",1,19455.1
1,68,"$37,455",0,17194.9
1,53,"$47,790",0,17033.3
1,70,"$51,157",0,19741.7
1,28,"$55,233",1,20808.9
1,44,"$34,015",1,23018.3
1,61,"$55,305",0,20711.9
1,43,"$18,914",0,18611.2
1,58,"$57,885",1,24072.4
1,59,"$56,916",0,23911.0
1,33,"$52,558",0,19496.3
1,61,"$42,360",1,20030.6
1,23,"$44,239",1,24821.2
1,83,"$62,714",0,25251.8
1,43,"$56,801",1,17167.6
1,76,"$65,254",1,23790.9
1,47,"$59,948",1,19341.9
1,58,"$44,166",1,24316.4
1,70,"$63,977",0,21388.2
1,56,"$51,317",0,23939.4
1,65,"$60,817",1,21546.6
1,70,"$43,354",0,22647.5
1,67,"$49,108",0,24814.7
1,53,"$49,015",0,18496.3
