state_fips,age,income,urban,weight
1,20,"$40,552",1,5005.5
1,47,"$46,332",0,5203.4
1,38,"$47,136",1,5650.7
1,37,"$43,324",0,4729.6
1,25,"$50,587",1,4447.0
1,27,"$48,893",0,6449.7
1,49,"$55,355",1,5891.3
1,19,"$40,216",1,5389.2
1,47,"$31,223",1,6080.1
1,28,"$39,462",1,6183.1
1,30,"$42,067",1,5318.0
1,22,"$36,755",0,5749.3
1,62,"$69,017",1,5005.0
1,48,"$47,044",0,4965.0
1,51,"$45,596",0,6034.4
1,78,"$46,883",1,5986.6
1,32,"$30,324",1,4961.6
1,78,"$69,833",1,6551.5
1,26,"$33,588",0,6540.4
1,41,"$56,326",1,4575.5
1,40,"$21,411",1,5707.7
1,58,"$38,046",1,4940.1
1,57,"$49,596",1,6318.1
1,57,"$41,713",1,5439.1
1,67,"$48,657",0,5380.0
1,30,"$46,199",1,5804.7
1,23,"$33,324",0,5296.0
1,48,"$22,496",1,6221.6
1,50,"$59,073",1,5316.9
1,61,"$44,242",1,5247.5
1,37,"$66,207",1,4808.6
1,26,"$55,239",1,6080.0
1,49,"$33,464",1,6216.5
1,30,"$52,771",0,4508.4
1,62,"$74,084",1,4540.1
1,60,"$58,159",1,5550.0
1,33,"$47,944",1,5881.7
1,39,"$48,902",0,5342.1
1,78,"$41,089",1,4958.7
1,65,"$33,872",1,4515.7
1,37,"$45,496",1,4520.2
1,45,"$34,322",0,5953.2
1,26,"$52,884",0,5934.8
1,59,"$45,589",0,5714.3
1,66,"$39,261",0,5380.5
1,34,"$64,616",1,5963.5
1,32,"$33,894",1,5193.4
1,40,"$52,379",0,4672.8
1,83,"$35,276",1,6284.8
1,24,"$61,622",0,6280.4
1,71,"$65,157",0,5499.3
1,65,"$56,429",1,4948.1
1,70,"$22,382",1,5483.6
1,70,"$52,764",1,4984.0
1,53,"$53,080",1,5850.5
1,81,"$57,586",0,4798.0
1,24,"$61,009",0,4681.4
1,74,"$55,618",0,4753.6
1,39,"$61,069",0,4666.1
1,79,"$34,595",1,5783.2
1,53,"$32,552",1,5540.6
1,83,"$41,227",1,5442.8
1,65,"$65,783",0,5126.2
1,25,"$41,373",0,5587.5
1,74,"$27,741",1,5473.1
1,75,"$36,772",0,5351.2
1,45,"$53,343",1,5825.8
1,40,"$59,027",1,4965.6
1,43,"$59,609",1,5541.6
1,19,"$59,336",0,5506.4
