state_fips,age,income,urban,weight
1,39,"$17,174",1,13426.4
1,21,"$43,206",1,9350.5
1,57,"$29,631",1,9832.5
1,29,"$31,033",0,9202.2
1,52,"$53,746",0,9020.9
1,63,"$34,675",1,9112.8
1,57,"$26,135",1,9246.6
1,79,"$19,174",0,10388.1
1,84,"$32,133",1,10150.3
1,20,"$47,893",0,9489.0
1,23,"$38,149",0,12745.2
1,35,"$30,312",1,11307.4
1,37,"$31,389",0,10880.6
1,84,"$39,670",0,12242.3
1,60,"$38,458",0,10347.1
1,76,"$16,065",1,10329.7
1,20,"$48,596",1,10247.7
1,55,"$23,224",0,12172.3
1,39,"$37,649",0,13003.0
1,50,"$36,076",1,9364.6
1,52,"$40,644",0,12556.4
1,79,"$27,574",0,12660.4
1,73,"$20,973",0,11165.4
1,21,"$40,923",1,10673.4
1,80,"$29,102",0,9604.5
1,71,"$37,832",0,9310.6
1,64,"$22,607",1,10846.0
1,34,"$22,565",1,12809.2
1,69,"$29,604",0,12883.4
1,48,"$33,575",0,10712.8
1,58,"$39,193",1,11334.9
1,32,"$33,941",1,11075.3
1,66,"$23,037",1,10976.5
1,51,"$30,865",0,10618.1
1,57,"$21,226",0,13392.6
1,79,"$19,804",1,9731.5
1,24,"$39,569",0,12751.2
1,20,"$37,011",1,9526.2
1,25,"$31,154",0,12513.9
1,50,"$33,396",0,11756.0
1,38,"$29,719",1,11638.4
1,78,"$39,178",1,12855.7
1,27,"$30,455",0,13130.6
1,59,"$44,318",0,12724.2
1,26,"$31,603",1,13327.3
1,54,"$12,512",1,9108.2
1,39,"$33,189",1,12177.2
1,69,"$30,158",1,11861.0
1,78,"$27,902",1,9564.2
1,24,"$29,329",0,9335.6
1,56,"$40,489",1,10414.8
1,59,"$19,085",1,10042.7
1,81,"$47,879",1,9036.3
1,61,"$27,635",0,12956.4
1,85,"$22,566",0,9343.1
1,63,"$36,452",0,11118.4
1,21,"$30,637",1,9468.0
1,85,"$27,152",1,9132.7
1,43,"$39,336",1,11496.6
1,51,"$34,478",0,10027.6
1,40,"$25,488",1,9197.3
1,55,"$22,494",0,12409.4
1,23,"$27,664",1,11505.2
1,58,"$20,607",1,10962.5
1,47,"$46,853",1,12336.2
1,64,"$26,726",1,9482.9
1,46,"$25,111",0,12448.7
1,39,"$31,054",0,9352.4
1,65,"$33,393",0,13292.1
1,41,"$38,738",0,11235.2
1,74,"$29,405",0,11449.2
1,49,"$30,564",1,11079.6
1,27,"$22,290",1,11860.5
1,62,"$29,884",1,12617.7
1,71,"$29,077",0,12964.8
1,40,"$27,040",1,12400.2
1,47,"$26,997",1,11946.5
1,27,"$40,147",1,11812.1
1,36,"$33,230",1,11068.8
1,39,"$32,903",1,11620.6
1,58,"$36,685",0,10396.6
1,18,"$22,925",1,10024.1
1,18,"$20,074",0,10883.5
1,75,"$41,680",0,13290.8
1,23,"$20,905",1,13221.4
1,83,"$38,750",1,9189.9
1,69,"$33,679",0,13225.3
1,84,"$37,670",0,10739.8
1,54,"$31,946",0,9688.6
1,85,"$23,423",0,11391.1
1,38,"$28,704",1,11708.0
1,18,"$21,568",1,12712.6
1,69,"$30,399",0,10663.6
1,73,"$30,391",0,11209.6
1,44,"$45,082",1,10125.2
1,62,"$26,008",0,10301.9
1,57,"$24,182",1,9658.7
1,48,"$51,521",1,13505.5
1,58,"$32,854",0,10807.7
1,82,"$27,692",1,10123.5
1,58,"$39,660",1,9035.0
1,70,"$28,533",1,10678.9
1,28,"$28,496",1,11058.2
1,31,"$28,058",1,11477.0
1,54,"$42,386",1,11091.5
1,64,"$35,898",0,12280.5
1,32,"$29,125",0,10249.1
1,69,"$30,591",0,9557.2
1,34,"$36,534",1,10844.5
1,64,"$33,399",1,9126.0
1,58,"$28,283",0,12734.9
1,69,"$19,641",1,13326.5
1,24,"$29,186",1,11979.8
1,60,"$35,744",0,12252.0
1,61,"$30,937",1,9583.3
1,67,"$32,888",0,12098.7
1,60,"$39,919",1,11089.9
1,52,"$23,498",1,12339.7
1,73,"$42,757",0,11399.2
1,81,"$43,026",1,13194.5
1,68,"$20,378",1,12337.6
1,34,"$37,385",1,9362.7
1,40,"$38,485",0,10289.5
1,48,"$43,173",0,10053.7
1,18,"$42,879",1,11445.9
1,51,"$21,583",0,9665.3
1,33,"$28,889",0,9687.3
1,62,"$37,254",0,10600.1
1,32,"$29,163",1,9255.2
1,41,"$45,667",0,12164.4
1,71,"$30,555",0,11032.0
1,44,"$38,597",1,11367.5
1,35,"$34,841",1,12281.3
1,37,"$29,814",0,13485.3
1,28,"$36,356",1,9274.0
1,22,"$41,217",0,11227.8
1,85,"$30,977",0,9158.7
1,32,"$42,884",0,11223.4
1,43,"$38,298",0,12636.8
1,24,"$38,649",0,12525.1
1,65,"$34,255",1,12371.5
1,28,"$34,405",1,10767.7
1,50,"$43,175",1,11017.9
1,81,"$31,437",0,13192.3
1,25,"$42,686",1,12052.1
1,62,"$37,991",0,12342.4
1,52,"$39,881",0,13334.0
1,42,"$25,163",0,10708.4
1,31,"$36,974",0,10914.3
1,20,"$30,438",0,11463.5
1,27,"$41,526",1,9438.5
1,82,"$25,096",1,12202.2
1,70,"$39,304",0,11412.9
1,42,"$49,885",0,12444.4
1,41,"$29,636",0,11537.4
1,25,"$23,925",1,10046.8
1,33,"$27,960",1,12116.8
1,75,"$30,979",0,11474.7
1,81,"$39,882",1,13229.6
1,61,"$31,972",0,9147.1
1,35,"$44,567",0,12098.7
1,56,"$42,256",1,9983.0
1,21,"$34,553",1,10792.6
1,33,"$34,064",1,12309.3
1,53,"$23,371",0,10571.5
1,53,"$38,775",1,9921.6
1,72,"$51,311",0,11254.4
1,37,"$37,864",1,13280.1
1,82,"$40,793",0,13076.7
1,72,"$37,485",0,9213.3
1,55,"$38,287",1,9310.8
1,57,"$30,173",1,11182.2
1,78,"$37,473",0,9872.2
1,23,"$34,983",1,11012.3
1,18,"$36,172",0,10034.1
1,21,"$17,007",0,13039.6
1,44,"$24,746",1,13101.4
1,74,"$28,722",1,12729.7
1,73,"$42,936",0,9728.4
1,28,"$33,352",0,9337.7
1,52,"$34,966",0,12044.9
1,55,"$46,821",0,9293.1
1,33,"$28,097",1,10861.3
1,21,"$37,187",0,10915.8
1,42,"$12,428",0,12647.4
1,20,"$43,465",1,11587.2
1,42,"$34,590",0,10487.0
1,58,"$41,794",1,11534.6
1,77,"$32,452",1,9402.8
1,74,"$35,060",0,12625.9
1,70,"$31,653",0,11744.5
1,57,"$44,475",0,12572.7
1,34,"$21,845",1,11308.8
1,71,"$39,110",1,12066.6
1,55,"$32,040",1,9982.4
1,52,"$31,811",1,10947.5
1,41,"$40,571",0,12416.7
1,28,"$49,165",1,9488.0
1,32,"$15,005",1,11911.4
1,54,"$21,102",0,11076.1
2,44,"$30,869",1,5741.2
2,38,"$23,531",1,8012.3
2,35,"$20,748",1,5876.3
