state_fips,age,income,urban,weight
1,58,"$65,872",0,6053.6
1,32,"$71,401",1,5134.7
1,46,"$49,600",1,5443.7
1,76,"$39,117",1,4979.5
1,42,"$36,270",1,6041.6
1,53,"$53,935",0,6063.7
1,42,"$37,552",1,4805.5
1,37,"$56,154",0,4836.1
1,76,"$31,198",1,5446.0
1,30,"$40,175",0,4645.5
1,23,"$41,882",1,5638.5
1,85,"$59,654",1,5448.0
1,66,"$41,514",0,5571.0
1,46,"$51,072",0,6005.3
1,50,"$21,909",1,4503.3
1,82,"$59,370",0,5864.5
1,33,"$30,306",1,4843.7
1,74,"$52,111",0,5070.1
1,67,"$43,158",1,4361.3
1,46,"$50,503",1,4688.5
1,19,"$60,671",0,5913.2
1,25,"$49,636",1,5524.2
1,23,"$40,129",0,5049.2
1,38,"$36,717",0,4923.9
1,48,"$60,221",1,4739.4
1,56,"$43,948",0,5843.3
1,79,"$32,255",1,4735.2
1,19,"$32,567",0,5588.9
1,60,"$40,288",1,4697.1
1,79,"$64,755",0,4522.8
1,33,"$45,646",0,4823.5
1,76,"$20,003",0,5678.6
1,48,"$57,710",1,4281.7
1,75,"$63,081",0,5097.2
1,84,"$80,289",0,4274.6
1,83,"$47,537",1,4877.2
1,27,"$44,953",0,4431.6
1,48,"$34,441",0,5532.6
1,43,"$37,362",0,5781.6
1,71,"$10,240",1,4910.2
1,69,"$32,258",1,6361.3
1,68,"$50,976",1,4435.9
1,40,"$56,656",1,5976.1
1,66,"$47,099",0,5488.1
1,61,"$45,638",1,4305.1
1,53,"$31,784",1,5807.3
1,51,"$30,866",0,5813.2
1,61,"$44,625",1,5310.4
1,81,"$42,690",1,4613.2
1,71,"$25,052",0,5344.2
1,58,"$53,858",1,6260.1
1,30,"$39,933",0,4945.6
1,28,"$60,854",0,5274.2
1,76,"$56,626",1,5437.4
1,75,"$51,664",1,5698.1
1,27,"$21,325",1,5587.2
1,25,"$73,911",1,5634.2
1,21,"$60,399",0,5258.1
1,75,"$42,497",1,4855.5
1,44,"$35,253",1,6260.2
1,76,"$50,003",0,5080.7
1,28,"$47,977",0,5567.8
1,70,"$36,357",1,6070.3
1,49,"$23,784",1,6220.8
1,25,"$61,955",0,4429.6
1,75,"$32,259",0,5955.4
1,69,"$55,253",0,6221.6
1,36,"$47,650",1,6121.0
1,62,"$23,832",1,5143.6
1,71,"$42,111",1,4997.9
1,51,"$60,950",0,5446.4
1,18,"$55,904",1,5099.1
1,39,"$49,865",0,5034.6
1,58,"$51,668",0,6145.2
1,85,"$49,757",1,5406.7
1,68,"$41,145",0,4274.8
1,67,"$40,303",0,4716.3
1,54,"$57,480",1,6368.2
1,19,"$18,143",0,4307.9
1,57,"$46,903",1,5033.9
1,28,"$41,166",1,5631.8
1,32,"$44,969",0,5237.6
1,64,"$33,105",1,5301.3
1,32,"$45,596",0,6013.9
1,52,"$38,623",1,4682.8
1,42,"$56,994",1,5166.0
1,76,"$41,424",1,4812.2
1,38,"$62,272",0,5759.9
1,26,"$44,364",0,5545.2
1,82,"$70,269",1,5846.8
1,38,"$53,978",1,5490.2
1,47,"$57,966",1,5953.0
1,33,"$55,390",1,5772.4
1,46,"$49,862",1,5415.2
1,80,"$25,567",1,5398.5
1,46,"$63,514",1,6376.0
1,50,"$43,183",1,6208.4
1,39,"$67,673",1,6362.5
1,45,"$36,759",0,4981.6
1,74,"$46,389",0,6207.6
1,25,"$29,009",0,5917.5
1,55,"$22,407",1,5391.0
1,39,"$54,250",1,4338.5
1,55,"$56,798",1,5080.1
1,40,"$30,883",0,5223.4
1,24,"$41,954",1,4815.0
1,80,"$36,109",1,5063.3
1,70,"$59,556",0,5482.4
1,29,"$71,842",1,4435.0
1,32,"$36,727",0,4647.0
1,56,"$45,280",1,5159.8
1,29,"$54,471",1,5269.0
1,48,"$68,828",0,5972.8
1,41,"$29,261",1,4780.2
1,73,"$65,580",0,6265.8
1,49,"$44,220",1,5758.9
1,69,"$56,037",0,4692.8
1,43,"$32,584",1,4366.1
1,71,"$19,909",1,4758.5
1,19,"$45,813",1,4498.6
1,31,"$28,754",1,5924.8
1,53,"$63,112",1,6396.4
1,60,"$37,184",1,6299.7
1,46,"$41,261",1,4864.5
1,34,"$40,573",1,5710.4
1,52,"$12,314",1,5203.9
1,66,"$34,085",1,4398.9
1,79,"$28,547",1,5501.9
1,38,"$56,801",1,5502.3
1,48,"$44,814",1,5333.4
1,27,"$57,083",1,4939.3
1,36,"$21,472",0,4955.5
1,47,"$12,259",0,6076.1
1,59,"$61,877",1,4876.5
1,27,"$52,726",0,5453.7
1,74,"$50,997",1,5021.3
1,80,"$31,284",1,5481.0
1,69,"$42,989",0,5615.1
1,55,"$41,736",1,5173.7
1,83,"$58,227",0,4534.5
1,43,"$38,075",1,5724.7
1,52,"$52,787",0,5196.4
1,71,"$65,734",1,6280.6
1,58,"$33,380",0,4668.1
1,45,"$38,090",0,5785.3
1,18,"$59,067",0,5150.7
1,61,"$47,709",1,6087.2
1,56,"$44,464",1,5513.1
1,72,"$53,728",0,6347.8
1,24,"$58,432",0,4421.7
1,66,"$18,646",1,6079.6
1,52,"$67,604",1,5087.6
1,72,"$33,473",0,6030.8
1,73,"$45,610",0,5319.3
1,29,"$60,536",1,6360.9
1,77,"$57,850",1,5563.2
1,32,"$35,279",0,6400.3
