state_fips,age,income,urban,weight
1,39,"$39,218",1,5325.8
1,31,"$44,126",0,5275.4
1,25,"$39,504",1,5955.3
1,19,"$48,623",1,5269.5
1,46,"$17,013",1,6334.7
1,32,"$33,492",1,5759.8
1,38,"$43,290",1,5546.1
1,64,"$40,140",1,4297.1
1,77,"$46,744",0,4493.9
1,46,"$58,094",1,4472.4
1,82,"$40,749",0,4614.4
1,71,"$32,501",1,4999.6
1,78,"$46,284",1,4843.6
1,26,"$25,557",0,4386.8
1,75,"$16,758",1,4461.3
1,84,"$34,843",0,4899.8
1,75,"$55,443",1,5370.9
1,60,"$21,376",1,5989.4
1,82,"$43,435",1,5473.6
1,21,"$59,763",0,4893.8
1,44,"$43,619",1,5395.0
1,30,"$21,461",1,6171.6
1,35,"$42,042",0,4835.5
1,59,"$39,725",1,4261.3
1,48,"$40,837",1,4796.9
1,24,"$36,424",0,5353.6
1,58,"$45,982",1,5763.1
1,35,"$41,970",1,5483.5
1,81,"$42,051",0,4727.4
1,26,"$40,362",1,5080.9
1,18,"$32,044",0,5501.2
1,74,"$39,137",1,5907.4
1,74,"$41,531",1,5710.8
1,38,"$43,522",1,6277.4
1,55,"$32,901",1,4642.6
1,56,"$40,527",1,4873.9
1,19,"$37,083",1,5836.4
1,75,"$45,416",1,4880.9
1,80,"$14,214",1,6105.3
1,77,"$47,013",0,6092.3
1,61,"$40,273",1,5361.4
1,83,"$53,180",1,5965.4
1,39,"$49,501",1,5368.7
1,20,"$46,809",1,5187.9
1,32,"$47,528",1,5040.1
1,48,"$28,037",1,6324.1
1,61,"$29,349",0,4984.3
1,84,"$37,041",0,4417.2
1,59,"$38,446",1,5160.4
1,54,"$43,769",0,6187.7
1,18,"$35,896",0,5722.1
1,45,"$39,055",1,4836.6
1,73,"$57,054",0,4902.1
1,58,"$47,595",1,4292.8
1,57,"$43,160",1,5127.4
1,49,"$50,090",1,6322.3
1,55,"$29,607",1,6259.8
1,71,"$47,416",0,5622.6
1,52,"$35,363",1,5117.3
1,51,"$56,870",1,4278.3
1,62,"$36,817",0,5150.5
1,74,"$31,290",1,6048.9
1,54,"$29,368",0,5191.1
1,19,"$37,128",1,5912.1
1,24,"$40,715",1,5536.5
1,21,"$58,011",0,5664.8
1,67,"$33,853",0,4888.7
1,21,"$48,240",0,4646.8
1,79,"$52,267",0,6228.6
1,30,"$43,233",1,4385.5
1,49,"$42,649",1,4457.9
1,59,"$55,421",0,6300.7
1,75,"$43,998",0,5536.4
1,36,"$73,413",1,4707.1
1,37,"$54,648",1,4293.5
1,31,"$10,196",1,4382.9
1,51,"$33,115",0,4711.0
1,61,"$20,888",0,4784.7
1,66,"$47,326",0,4851.8
1,59,"$57,432",1,6334.0
1,31,"$29,888",0,5212.3
1,45,"$40,213",0,6266.0
1,80,"$43,929",0,4702.9
1,35,"$26,112",0,5968.3
1,21,"$54,818",0,5910.6
1,21,"$43,309",1,4668.1
1,21,"$42,398",1,4437.4
1,74,"$18,318",1,6059.7
1,82,"$42,884",1,6328.3
1,48,"$28,834",0,4975.1
1,47,"$54,051",1,5465.4
1,67,"$32,797",0,5648.7
1,43,"$51,084",0,5307.7
1,58,"$47,872",0,4255.7
1,54,"$41,917",1,5973.9
1,36,"$48,223",0,5623.3
1,39,"$12,032",0,4581.4
1,66,"$20,224",1,6137.5
1,26,"$26,242",1,4787.1
1,71,"$27,072",1,4488.9
1,72,"$43,747",0,6071.3
1,53,"$12,437",0,5484.6
1,20,"$26,099",1,4511.6
1,78,"$40,484",0,4320.5
1,18,"$46,516",0,4638.3
1,55,"$25,541",0,5172.3
1,29,"$10,322",1,4866.1
1,79,"$31,741",0,4629.0
1,73,"$28,666",1,4570.6
1,71,"$18,205",1,5357.6
1,26,"$51,185",0,5074.1
1,85,"$24,479",0,6018.6
1,33,"$58,114",0,5221.8
1,69,"$24,302",0,5103.8
1,84,"$43,696",0,6284.6
1,18,"$65,571",1,5276.1
1,59,"$32,629",1,6067.4
1,21,"$56,362",0,4484.6
1,57,"$45,536",1,6291.3
1,67,"$29,116",1,4394.9
1,51,"$36,721",0,4305.1
1,67,"$38,220",0,5679.9
1,31,"$37,176",1,6356.2
1,40,"$55,832",1,5785.5
1,32,"$42,066",0,5665.4
1,71,"$54,942",0,5832.0
1,41,"$64,163",1,6066.7
1,18,"$52,351",0,4576.8
1,43,"$31,741",1,6285.2
1,36,"$53,450",1,5946.1
1,51,"$42,926",0,4567.0
1,21,"$56,483",0,5792.3
1,18,"$31,205",1,4508.5
1,84,"$43,103",1,4991.4
1,37,"$25,396",0,4677.7
1,64,"$49,140",1,5650.3
1,73,"$51,759",1,5929.5
1,72,"$53,157",1,4455.1
1,53,"$33,902",1,6233.1
1,74,"$45,152",0,5384.3
1,79,"$24,567",0,5449.4
1,59,"$29,579",1,4386.5
1,35,"$38,626",1,6084.8
1,66,"$43,703",1,5690.2
1,27,"$37,782",1,4260.8
1,65,"$47,375",0,5751.0
1,65,"$35,410",1,6300.9
1,46,"$54,330",0,4741.2
1,25,"$43,653",1,4486.9
1,52,"$33,743",0,4379.5
1,34,"$41,476",1,5956.4
1,62,"$28,046",1,4343.9
1,63,"$63,158",0,5623.0
1,82,"$37,727",0,6279.6
1,21,"$35,487",1,4693.5
1,53,"$43,445",0,4866.7
1,68,"$31,626",1,4463.8
1,54,"$76,526",1,4910.8
1,46,"$58,292",1,5695.3
1,61,"$43,069",0,4361.7
1,69,"$28,870",1,5752.6
1,21,"$38,412",0,6186.7
1,39,"$29,522",1,6331.4
1,61,"$52,067",0,4302.9
1,56,"$61,840",0,5070.2
1,43,"$47,892",0,5162.5
1,54,"$33,958",1,5786.6
1,63,"$44,893",0,6196.3
1,78,"$54,898",0,6173.7
1,82,"$36,750",0,4865.3
1,80,"$48,391",0,5170.7
1,37,"$64,006",1,4543.2
1,52,"$69,064",1,5524.6
1,58,"$49,720",0,4969.4
1,38,"$39,901",1,5954.4
1,30,"$46,786",1,6330.6
1,46,"$36,867",0,4707.2
1,75,"$35,232",1,5817.0
1,47,"$48,838",1,6074.8
1,78,"$52,775",0,4635.8
1,80,"$15,377",0,5369.8
1,42,"$38,986",1,5462.5
1,20,"$55,873",1,4608.5
1,54,"$16,991",0,4927.8
1,85,"$32,875",1,5389.7
1,67,"$43,471",1,5522.4
1,79,"$46,461",0,5120.3
1,59,"$49,749",0,4298.3
1,74,"$57,460",1,5691.2
1,32,"$40,199",1,6273.2
1,61,"$46,364",0,5038.9
1,62,"$32,373",0,5435.2
1,74,"$64,787",0,4942.6
1,63,"$27,250",1,4470.4
1,80,"$45,978",1,4250.5
1,59,"$40,939",1,6109.8
