state_fips,age,income,urban,weight
1,68,"$41,648",1,6061.5
1,39,"$48,009",1,5438.0
1,53,"$34,246",0,5528.3
1,43,"$45,052",1,5719.3
1,71,"$57,881",1,4942.0
1,85,"$32,581",1,6273.5
1,35,"$28,116",0,5182.9
1,59,"$45,213",1,5311.3
1,66,"$44,210",1,4573.2
1,51,"$45,171",1,4724.5
1,49,"$30,092",1,4376.2
1,28,"$33,915",1,4387.3
1,83,"$53,966",0,4518.1
1,39,"$78,289",1,5210.7
1,48,"$22,018",0,5513.1
1,38,"$35,235",1,5027.9
1,22,"$62,663",1,4941.2
1,18,"$49,184",0,6081.5
1,73,"$53,652",0,6219.4
1,63,"$38,054",0,6356.1
1,21,"$17,854",0,6210.9
1,51,"$53,385",1,4822.0
1,81,"$35,180",0,6205.9
1,33,"$83,451",0,6032.9
1,38,"$38,728",1,4929.2
1,79,"$64,599",1,6108.9
1,21,"$56,786",0,4657.4
1,79,"$31,548",0,5142.3
1,57,"$39,282",1,4442.2
1,45,"$47,523",1,5598.5
1,71,"$17,284",1,6355.9
1,46,"$35,001",1,4646.8
1,72,"$37,315",0,6049.7
1,44,"$55,669",1,4630.9
1,67,"$50,755",1,6237.0
1,49,"$35,922",1,5933.6
1,49,"$51,718",1,6422.6
1,61,"$64,169",1,6366.2
1,85,"$45,377",0,6422.5
1,35,"$65,323",1,5492.8
1,53,"$36,285",0,4416.2
1,24,"$62,369",0,6111.2
1,28,"$67,883",1,5997.6
1,25,"$47,729",0,4645.4
1,57,"$44,055",1,6066.3
1,26,"$36,898",1,5556.8
1,69,"$57,117",0,5825.1
1,80,"$78,418",1,6117.4
1,43,"$76,309",1,5615.9
1,25,"$55,242",1,6384.0
1,54,"$45,221",1,5058.6
1,23,"$69,384",1,6337.3
1,49,"$37,759",0,4539.1
1,51,"$46,273",0,6268.9
1,56,"$40,897",1,5286.1
1,18,"$35,544",1,6012.9
1,26,"$52,529",1,6482.2
1,19,"$53,658",0,4375.5
1,26,"$41,205",0,4500.8
1,84,"$51,929",1,4587.7
1,43,"$45,062",0,6473.0
1,84,"$54,968",1,5684.5
1,32,"$61,846",0,4738.8
1,29,"$47,385",0,5023.6
1,19,"$59,401",1,5276.8
1,41,"$61,419",0,5816.3
1,58,"$36,404",1,5316.4
1,31,"$46,986",1,4814.8
1,49,"$32,560",1,5137.5
1,19,"$63,875",1,4687.0
1,44,"$52,433",0,5481.9
1,24,"$54,865",0,5761.3
1,25,"$61,126",1,5925.1
1,77,"$23,007",1,4484.4
1,77,"$52,008",1,5500.4
1,61,"$42,425",1,5199.5
1,57,"$56,162",0,5060.5
1,31,"$53,642",1,5390.1
1,54,"$53,165",0,6041.6
1,22,"$31,653",0,5532.5
1,34,"$40,558",0,5512.1
1,45,"$53,946",1,5377.1
1,56,"$56,674",0,6462.1
1,32,"$35,260",0,4396.0
1,46,"$44,798",1,5378.9
1,18,"$47,709",1,5475.6
1,74,"$54,525",1,5714.1
1,76,"$51,586",1,4867.3
1,34,"$30,396",1,5388.6
1,20,"$51,104",1,4460.6
1,43,"$62,110",1,6481.4
1,53,"$24,857",1,5499.1
1,84,"$31,591",1,5697.2
1,61,"$46,180",1,5202.5
1,27,"$38,307",0,4598.2
1,36,"$41,836",1,5151.6
1,49,"$44,022",1,6218.0
1,36,"$44,250",0,6128.0
1,67,"$39,751",0,4998.2
1,24,"$29,446",0,5948.1
1,53,"$58,027",1,5510.7
1,22,"$61,968",0,4597.4
1,24,"$49,440",0,6436.0
1,70,"$22,077",1,5205.7
1,26,"$39,088",1,6334.6
1,35,"$40,406",1,6071.7
1,47,"$43,887",1,5688.3
1,25,"$66,508",0,4411.5
